Index,AreaName,Price ($),lat,lng,Address,City
4057,Willowdale,355000,43.778435,-79.41333,#1007 - 18 HOLMES AVE,Toronto
4058,Midtown Toronto,1500000,43.672688,-79.388756,#101 - 10 Scollard St,Toronto
4059,Midtown Toronto,150000,43.672398,-79.377792,#03 - 366 BLOOR ST E,Toronto
4060,Downtown,379888,43.638477,-79.397987,#305 - 75 QUEENS WHARF RD,Toronto
4061,Mimico,195000,43.617649,-79.520203,300 EVANS AVE,Toronto
4062,Downtown,14500000,43.665607,-79.368355,531 PARLIAMENT ST,Toronto
4063,Old Town,549888,43.653217,-79.368378,#818 - 323 RICHMOND ST E,Toronto
4064,Downtown,389000,43.644699,-79.390953,#404 - 263 WELLINGTON ST W,Toronto
4065,Downtown,349888,43.644012,-79.401154,#928 - 621 KING ST W,Toronto
4066,Islington - City Centre West,379888,43.64286,-79.527222,#202 - 8 Fieldway Rd,Toronto
4067,Downtown,379900,43.643486,-79.392303,#1201 - 352 FRONT ST W,Toronto
4068,Agincourt,1058000,43.798389,-79.284401,#126 /12- 3250 MIDLAND AVE,Toronto
4069,Edenbridge - Humber Valley,4495000,43.675777,-79.520844,95 Valecrest Dr,Toronto
4070,Midtown Toronto,449990,43.696835,-79.393997,#505 - 68 MERTON ST,Toronto
4071,Rouge,1,43.824635,-79.247475,#1 &amp; 2 - 2901 MARKHAM RD,Toronto
4072,Bloor West Village,80000,43.649708,-79.483772,2422 BLOOR ST W,Toronto
4073,Armdale,300,43.830791,-79.24955,#B-201 - 833 Passmore Ave,Toronto
4074,Willowdale,468000,43.773746,-79.415512,#802 - 68 CANTERBURY PL,Toronto
4075,Armdale,300,43.830791,-79.24955,#F-104 - 865 Passmore Ave,Toronto
4076,Downtown,355000,43.652222,-79.370872,#403 - 105 GEORGE ST,Toronto
4077,Midtown Toronto,339000,43.705814,-79.402184,#B03 - 115 LEBOVIC AVE,Toronto
4078,Armdale,220,43.830791,-79.24955,#E-106 - 855 Passmore Ave,Toronto
4079,Parkdale,105000,43.640736,-79.434357,265 DUNN AVE,Toronto
4080,Midtown Toronto,540000,43.673172,-79.389687,#1404 - 32 DAVENPORT RD,Toronto
4081,Downtown,548800,43.659683,-79.386063,#907 - 750 BAY ST,Toronto
4082,Armdale,220,43.830791,-79.24955,#E-105 - 855 Passmore Ave,Toronto
4083,Midtown Toronto,468990,43.696835,-79.393997,#1302 - 68 MERTON ST,Toronto
4084,Downtown,199000,43.666531,-79.385597,5 Irwin Ave,Toronto
4085,Wallace Emerson,68888,43.659431,-79.438057,1196 BLOOR ST W,Toronto
4086,Downtown,350000,43.647514,-79.3927,#3105 - 101 PETER ST,Toronto
4087,Leslieville,1100000,43.672081,-79.323654,1396 GERRARD ST S,Toronto
4088,Birch Cliff,130000,43.689007,-79.278374,2560 GERRARD ST E,Toronto
4089,Downtown,435000,43.659237,-79.382904,#72 - 384 YONGE ST,Toronto
4090,Downtown,355000,43.653519,-79.373772,#802 - 127 QUEEN ST E,Toronto
4091,Downtown,1049900,43.642578,-79.3769,#5303 - 16 HARBOUR ST,Toronto
4092,Downtown,1050000,43.652431,-79.362877,#108 - 393 KING ST,Toronto
4093,Downtown,530000,43.659836,-79.384956,#3612 - 761 BAY ST,Toronto
4094,Downtown,319800,43.659824,-79.362724,#1101 - 225 SACKVILLE ST E,Toronto
4095,Downtown,578000,43.659328,-79.382675,#1121 - 386 YONGE ST,Toronto
4096,Cliffside,539900,43.704655,-79.251816,#6 - 2229 KINGSTON RD,Toronto
4097,Downtown,219000,43.650112,-79.374916,92 KING ST E,Toronto
4098,Downtown,459800,43.655293,-79.375336,#903 - 76 SHUTER ST,Toronto
4099,Mount Pleasant East,1599900,43.701202,-79.383499,4 BELLE AYRE BLVD,Toronto
4100,The Beach,45000,43.670956,-79.296677,#2 Floo- 2076 QUEEN ST E,Toronto
4101,Midtown Toronto,450990,43.696835,-79.393997,#613 - 68 MERTON ST,Toronto
4102,Bedford Park,1848000,43.729828,-79.405182,48 BROOKDALE AVE,Toronto
4103,Downtown,88000,43.664925,-79.385109,6 WELLESLEY ST W,Toronto
4104,Downtown,1449000,43.665428,-79.369476,31 A WINCHESTER ST,Toronto
4105,Dovercourt Park,649000,43.663422,-79.436707,1129 DUFFERIN ST,Toronto
4106,Grange Park,79000,43.653717,-79.390907,#28 A - 109 MCCAUL ST,Toronto
4107,Downtown,339000,43.639782,-79.397949,#218 - 151 DAN LECKIE WAY,Toronto
4108,Bloorcourt Village,45000,43.6609,-79.429047,731 DOVERCOURT RD,Toronto
4109,Downtown,438800,43.639782,-79.397949,#908 - 151 DAN LECKIE WAY,Toronto
4110,Teddington Park,2999990,43.733463,-79.404228,3435 YONGE ST,Toronto
4111,Englemount - Lawrence,899999,43.734875,-79.434105,17 STADACONA DR,Toronto
4112,Brockton Village,59000,43.652569,-79.43309,1118 COLLEGE ST,Toronto
4113,Willowdale,489000,43.770878,-79.411964,#1106 - 238 DORIS AVE,Toronto
4114,Carleton Village,799000,43.670349,-79.45211,100 WILTSHIRE AVE,Toronto
4115,Downtown,449900,43.638477,-79.397987,#602 - 75 QUEENS WHARF RD,Toronto
4116,Henry Farm,329000,43.774746,-79.336929,#405 - 275 YORKLAND RD,Toronto
4117,Midtown Toronto,345990,43.696835,-79.393997,#403 - 68 MERTON ST,Toronto
4118,Dorset Park,699000,43.764812,-79.280273,#7 - 1415 KENNEDY RD,Toronto
4119,Bayview Village,6488000,43.779873,-79.372559,84 FOREST GROVE DR,Toronto
4120,Downtown,624900,43.643246,-79.40126,#913 - 55 STEWART ST,Toronto
4121,L'Amoreaux,465000,43.797626,-79.30674,#4 - 270 TIMBERBANK BLVD,Toronto
4122,Midtown Toronto,1319000,43.722679,-79.380157,#7 - 30 HARGRAVE LANE,Toronto
4123,Milliken,230000,43.803909,-79.287033,4188 FINCH AVE E,Toronto
4124,Bathurst Manor,170000,43.755169,-79.441742,650 SHEPPARD AVE W,Toronto
4125,Eglinton East,199000,43.736816,-79.248703,2692 EGLINTON AVE E,Toronto
4126,Leaside,95000,43.713066,-79.366119,#107 - 795 EGLINTON AVE E,Toronto
4127,Bendale,399800,43.771385,-79.260765,#2101 - 115 OMNI DR,Toronto
4128,Cliffcrest,799000,43.734745,-79.225739,25 BELLAMY RD S,Toronto
4129,Dorset Park,50000,43.757881,-79.275833,#2 - 180 NANTUCKET BLVD,Toronto
4130,Willowdale,629900,43.769981,-79.411751,#2302 - 28 EMPRESS AVE,Toronto
4131,Humber Summit,50900,43.767948,-79.546112,4250 WESTON RD,Toronto
4132,Dorset Park,2399000,43.755421,-79.26712,1566 MIDLAND AVE,Toronto
4133,Wexford - Maryvale,145500,43.757442,-79.312546,#6 - 85 ELLESMERE RD,Toronto
4134,Agincourt,178000,43.805996,-79.287987,#B118 - 3272 MIDLAND AVE,Toronto
4135,Bendale,398900,43.768902,-79.268333,#9 - 1220 ELLESMERE RD,Toronto
4136,The Kingsway,419000,43.649673,-79.494484,#206 - 2662 BLOOR ST W,Toronto
4137,Willowdale,332000,43.768181,-79.390923,#419 - 21 CLAIRTRELL RD,Toronto
4138,Rouge,949900,43.794567,-79.139496,#18 - 67 KIRKDENE DR,Toronto
4139,Long Branch,1199000,43.595394,-79.528358,3409 LAKE SHORE BLVD W,Toronto
4140,Agincourt,329000,43.809391,-79.266144,#1501 - 30 THUNDER GRVE,Toronto
4141,Silverthorn,990000,43.691364,-79.466621,#B - 24 VENN CRES,Toronto
4142,Willowdale,999000,43.775993,-79.432739,206 B FINCH AVE W,Toronto
4143,Bendale,418000,43.771309,-79.260719,#835 - 125 OMNI DR,Toronto
4144,Malvern,529000,43.811443,-79.219551,35 PROSPERITY PTWY,Toronto
4145,Agincourt,238888,43.78833,-79.264862,4505 SHEPPARD AVE E,Toronto
4146,Newtonbrook,489900,43.780727,-79.419991,#21 - 49 HENDON AVE,Toronto
4147,Agincourt,319500,43.786663,-79.269997,#4 - 4385 SHEPPARD AVE E,Toronto
4148,Toronto,317000,43.824078,-79.273773,#701 - 80 ALTON TOWERS CIRC,Toronto
4149,Eglinton West,300000,43.694233,-79.456284,2041 EGLINTON AVE W,Toronto
4150,St. Andrew - Windfields,3538000,43.757244,-79.398636,55 FAIRMEADOW AVE,Toronto
4151,Agincourt,950000,43.793625,-79.2771,37 LAURALYNN CRES,Toronto
4152,Wexford - Maryvale,85000,43.72538,-79.299232,2926 EGLINTON AVE E,Toronto
4153,Rexdale,359000,43.754097,-79.619812,#8 - 1 STEINWAY BLVD,Toronto
4154,Bayview Village,332000,43.769485,-79.368919,#1215 - 15 SINGER CRT,Toronto
4155,Long Branch,1649000,43.596386,-79.523834,3289 -91 LAKESHORE BLVD W,Toronto
4156,Malvern,437000,43.792263,-79.237587,#405 - 1585 MARKHAM RD,Toronto
4157,Downtown,75000,43.650963,-79.397903,#219 - 222 SPADINA AVE,Toronto
4158,Toronto,398800,43.761047,-79.410904,#157 - 4750 YONGE ST,Toronto
4159,Willowdale,588800,43.760464,-79.410248,#811 - 2 ANNDALE DR,Toronto
4160,Agincourt,105000,43.788311,-79.268082,#351 - 4438 SHEPPARD AVE E,Toronto
4161,Downtown,387000,43.649567,-79.397865,#302 - 38 CAMERON ST,Toronto
4162,Downtown,358000,43.67049,-79.38163,#1710 - 100 HAYDEN DR,Toronto
4163,Thornhill,145000,43.823112,-79.36956,2300 John Street,Toronto
4164,Little Portugal,299900,43.641697,-79.423431,#911 E - 36 LISGAR ST,Toronto
4165,Silverthorn,279900,43.682056,-79.466515,475 D ROGERS RD,Toronto
4166,Downtown,385000,43.667324,-79.372574,#805 - 225 WELLESLEY ST E,Toronto
4167,Parma Court,320000,43.71833,-79.303375,# 301 - 45 SUNRISE AVE,Toronto
4168,Niagara,374000,43.641579,-79.415901,#802 - 1030 KING ST W,Toronto
4169,Downtown,329900,43.650372,-79.382347,#3604 - 70 TEMPERANCE ST,Toronto
4170,Lansing,364900,43.760658,-79.41581,#903 - 88 SHEPPARD AVE,Toronto
4171,Newtonbrook,334800,43.78017,-79.418251,#2601 - 15 GREENVIEW AVE,Toronto
4172,Victoria Village,119000,43.728821,-79.329216,#108 - 1 CONCORDE GATE,Toronto
4173,Golden Mile,299000,43.723164,-79.289505,#A121 - 41 LEBOVIC AVE,Toronto
4174,Rouge,15000,43.801224,-79.199356,#4 - 1143 MORNINGSIDE AVE,Toronto
4175,Bridlewood,299000,43.79488,-79.313713,#612 - 10 STONEHILL CRT,Toronto
4176,Midtown Toronto,249000,43.671066,-79.385742,#R09 - 2 BLOOR ST E,Toronto
4177,High Park North,369900,43.65572,-79.45649,#607 - 1638 BLOOR ST W,Toronto
4178,Midtown Toronto,475000,43.696835,-79.393997,#714 - 68 MERTON ST,Toronto
4179,The Beach,90000,43.668644,-79.305237,1889 Queen St,Toronto
4180,Rexdale,749900,43.738457,-79.570892,1246 Albion Rd,Toronto
4181,Earlscourt,2355000,43.683754,-79.451653,236 Nairn Ave,Toronto
4182,West Hill,579000,43.77354,-79.190689,70 Falaise Rd,Toronto
4183,Runnymede,725000,43.664024,-79.487305,33 Morland Rd,Toronto
4184,Glen Park,698000,43.70895,-79.468628,36 Eugene St,Toronto
4185,Oakridge,3900000,43.694927,-79.276337,40 Danforth Rd,Toronto
4186,Wallace Emerson,2900000,43.659016,-79.443916,21 Wade Ave,Toronto
4187,Agincourt,679000,43.813965,-79.264297,34 Richmond Park Blvd,Toronto
4188,Bendale,264900,43.774338,-79.252594,#902 - 61 Town Centre Crt,Toronto
4189,The Beach,1095000,43.669979,-79.305237,20 Herbert Ave,Toronto
4190,Downtown,129000,43.654774,-79.399788,161 Baldwin St,Toronto
4191,Newtonbrook,188000,43.788799,-79.41777,6004 Yonge St,Toronto
4192,Sunnylea,1400000,43.637974,-79.521782,6 Chauncey Ave,Toronto
4193,Downtown,3250000,43.656151,-79.370743,154 Shuter St,Toronto
4194,Downtown,100000,43.669567,-79.388596,#13 - 55 Bloor St,Toronto
4195,Newtonbrook,180000,43.786041,-79.417038,5851 Yonge Rd,Toronto
4196,Downtown,288000,43.6562,-79.393417,26 Baldwin St,Toronto
4197,The Beach,49000,43.671673,-79.293404,2142 Queen St,Toronto
4198,Downtown,99900,43.647144,-79.378792,#C50 - 181 Bay St,Toronto
4199,Downtown,369900,43.650906,-79.378456,127 YONGE ST,Toronto
4200,Woburn,246900,43.78167,-79.247215,#1510 - 36 Lee Centre Dr,Toronto
4201,Mimico,699000,43.624969,-79.478081,#304A - 59 Annie Craig Dr,Toronto
4202,York University Heights,1500000,43.751213,-79.464142,#107 - 1 De Boers Dr,Toronto
4203,Brookhaven,225000,43.697231,-79.490097,#2410 - 10 Martha Eaton Way,Toronto
4204,Bayview Village,534998,43.767937,-79.387955,#724 - 2885 Bayview Ave,Toronto
4205,Long Branch,1499000,43.593056,-79.534187,31 Marina Ave,Toronto
4206,Parkdale,330000,43.635578,-79.441345,2167 Lake Shore Blvd,Toronto
4207,Parkdale,270000,43.635578,-79.441345,2167 Lake Shore Blvd,Toronto
4208,Silverthorn,65000,43.682381,-79.468735,528 Rogers Rd,Toronto
4209,Etobicoke West Mall,329900,43.651909,-79.569687,#319 - 551 The West Mall,Toronto
4210,Rexdale,649000,43.732437,-79.591125,18 Mosque Cres,Toronto
4211,Cliffcrest,2599000,43.720974,-79.225662,9 Fenwood Hts,Toronto
4212,Sunnylea,1400000,43.63802,-79.521591,4 Chauncey Ave,Toronto
4213,Downtown,3500,43.666531,-79.385597,5 Irwin Ave,Toronto
4214,Downtown,300000,43.646442,-79.380081,#F10 - 200 Bay St,Toronto
4215,York Mills,7600000,43.746357,-79.382523,6 Wilket Rd,Toronto
4216,Parkdale,2200000,43.63681,-79.432549,153 DUNN AVE,Toronto
4217,Niagara,395000,43.643013,-79.406204,#412 - 775 KING ST W,Toronto
4218,Downtown,129000,43.642742,-79.374107,1 YONGE ST,Toronto
4219,Downtown,90000,43.643227,-79.37619,16 YONGE ST,Toronto
4220,Old Town,349900,43.653126,-79.369339,#204 - 311 Richmond St,Toronto
4221,Midtown Toronto,559000,43.670319,-79.394432,#2007 - 155 Yorkville Ave,Toronto
4222,Kingsview Village,149900,43.695709,-79.557632,#409 - 390 Dixon Rd,Toronto
4223,Don Mills,278000,43.747749,-79.348656,#A203 - 16 Mallard Rd,Toronto
4224,Jane and Finch,185000,43.758179,-79.519676,#103 - 1 York Gate Blvd,Toronto
4225,Don Valley Village,1268000,43.788349,-79.343178,157 Kingslake Rd,Toronto
4226,Downtown,243900,43.659454,-79.360992,#711 - 55 Regent Park Blvd,Toronto
4227,Newtonbrook,1788000,43.79002,-79.40284,313 Cummer Ave,Toronto
4228,Willowdale,459000,43.777355,-79.41275,#1210 - 60 Byng Ave,Toronto
4229,Downtown,1345800,43.646809,-79.390182,#4011 - 80 John St,Toronto
4230,Downtown,419900,43.651169,-79.384987,#602 - 127 Queen St,Toronto
4231,Bayview Village,314900,43.767689,-79.382263,#506 - 27 Rean Dr,Toronto
4232,Toronto,99000,43.653225,-79.383186,1871 O&#39;connor Dr,Toronto
4233,Old Mill,4588000,43.650284,-79.498947,100 Old Mill Rd,Toronto
4234,Weston,164888,43.701397,-79.511627,2010 Lawrence Ave,Toronto
4235,Midtown Toronto,449000,43.671303,-79.384689,#1512 - 8 Park Rd,Toronto
4236,Rouge,399000,43.821304,-79.246292,#D33 - 2761 Markham Rd,Toronto
4237,York Mills,3300000,43.744301,-79.387367,125 Highland Cres,Toronto
4238,Teddington Park,89000,43.734268,-79.404373,3471 Yonge St,Toronto
4239,Willowdale,329900,43.775791,-79.434486,#303 - 222 Finch Ave,Toronto
4240,Downtown,540000,43.661133,-79.376541,#1406 - 298 Jarvis St,Toronto
4241,Midtown Toronto,99000,43.662601,-79.423729,834 Bloor St,Toronto
4242,Downtown,969900,43.642273,-79.372704,#322 - 29 Queens Quay,Toronto
4243,Dufferin Grove,139900,43.653599,-79.427399,962 College St,Toronto
4244,Downsview,259900,43.72578,-79.480759,#402 - 2737 Keele St,Toronto
4245,Pelmo Park,1299900,43.711792,-79.511017,57 Ettrick Cres,Toronto
4246,West Queen West,2550000,43.646584,-79.405861,711 Queen St,Toronto
4247,Yorkdale,115000,43.720497,-79.456047,3255 Dufferin St,Toronto
4248,Willowdale,529900,43.757988,-79.403625,#1409 - 120 Harrison Garden Blvd,Toronto
4249,Rexdale,1199900,43.715092,-79.586617,355 Rexdale Blvd,Toronto
4250,Midtown Toronto,65000,43.717457,-79.400139,2721 Yonge St,Toronto
4251,The Junction,69000,43.666023,-79.464569,#1 - 395 Keele St,Toronto
4252,Downtown,229500,43.666409,-79.404961,#406 - 421 Bloor St,Toronto
4253,Milliken,175000,43.800751,-79.300117,#405 - 3852 Finch Ave,Toronto
4254,Downtown,2300000,43.654728,-79.398453,333 Spadina Ave,Toronto
4255,Glen Park,1679900,43.707783,-79.464478,118 Glen Long Ave,Toronto
4256,Flemingdon Park,259000,43.719769,-79.331573,250 Ferrand Dr,Toronto
4257,High Park-Swansea,75000,43.655251,-79.456726,1675 Bloor St,Toronto
4258,Glen Park,55000,43.708748,-79.443909,831 Glencairn Ave,Toronto
4259,Riverdale,129000,43.67952,-79.342903,730 Danforth Ave,Toronto
4260,Downtown,359900,43.652222,-79.370872,#1114 - 105 George St,Toronto
4261,York Mills,14800000,43.739323,-79.391823,31 Knightswood Rd,Toronto
4262,Downtown,394900,43.638866,-79.398438,#2003 - 85 QUEENS WHARF RD S,Toronto
4263,Dufferin Grove,1199000,43.653893,-79.430649,7 Lindsey Ave,Toronto
4264,Downtown,69000,43.651176,-79.384178,123 QUEEN ST W,Toronto
4265,Midtown Toronto,8995000,43.676708,-79.374054,157 SOUTH DR,Toronto
4266,Leslieville,1299999,43.667385,-79.334412,#7 - 175 Jones Ave,Toronto
4267,The Beach,7700000,43.669548,-79.303482,1930 QUEEN ST E,Toronto
4268,Windfields,5998000,43.746918,-79.376839,24 Daleberry Pl,Toronto
4269,West Hill,959900,43.773384,-79.17717,389 MANSE RD,Toronto
4270,Parkwoods - Donalda,68000,43.74744,-79.311684,2780 VICTORIA PARK AVE,Toronto
4271,Wexford - Maryvale,498000,43.757233,-79.288803,#306 - 1483 BIRCHMOUNT RD,Toronto
4272,Parkwoods - Donalda,324900,43.752785,-79.332695,#507 - 18 VALLEY WOODS RD,Toronto
4273,Oakridge,874900,43.690853,-79.283287,1 Kenworthy Ave,Toronto
4274,Mimico,369500,43.624401,-79.491013,#327 - 200 Manitoba St,Toronto
4275,Henry Farm,329000,43.773922,-79.345726,#1212 - 62 FOREST MANOR RD,Toronto
4276,Mimico,749000,43.624207,-79.488228,#3026 - 165 Legion Rd,Toronto
4277,Agincourt,338000,43.777565,-79.281006,#3824 - 135 VILLAGE GREEN SQ,Toronto
4278,Newtonbrook,549900,43.780727,-79.419991,#44 - 49 Hendon Ave,Toronto
4279,Brookhaven - Amesbury,349000,43.708683,-79.47789,1395 B LAWRENCE AVE W,Toronto
4280,Milliken,178000,43.823952,-79.302422,4675 Steeles Ave,Toronto
4281,Amesbury,59900,43.703178,-79.476822,2296 KEELE ST,Toronto
4282,Sunnylea,1799000,43.647602,-79.509544,2983 BLOOR ST W,Toronto
4283,Downtown,415000,43.641632,-79.38205,#2305 - 12 York St,Toronto
4284,Mimico,313800,43.622883,-79.481972,#3805 - 2200 LAKESHORE BLVD W,Toronto
4285,Mimico,479000,43.621613,-79.482918,#207 - 2230 LAKESHORE BLVD W,Toronto
4286,Willowdale,519000,43.760998,-79.410202,#903 - 4789 Yonge St,Toronto
4287,Kennedy Park,369900,43.716564,-79.261368,#306 - 3560 ST. CLAIR AVE E,Toronto
4288,York Mills,3300000,43.7421,-79.383804,103 Bayview Rdge,Toronto
4289,Willowdale,409000,43.757233,-79.404686,#1717 - 100 Harrison Garden Blvd,Toronto
4290,Woburn,699000,43.755348,-79.238785,43B Burnview Cres,Toronto
4291,Woburn,1650000,43.755348,-79.238785,43 Burnview Cres,Toronto
4292,Downtown,429800,43.659237,-79.382904,#76 - 384 Yonge St,Toronto
4293,Bayview Village,305000,43.765289,-79.382339,#304 - 3 Rean Dr,Toronto
4294,Milliken,190000,43.820499,-79.295738,#17 - 29 Passmore Ave,Toronto
4295,Silverthorn,499900,43.683189,-79.465988,240 Chambers Ave,Toronto
4296,Willowdale,469000,43.77795,-79.41169,#4 - 432 Kenneth Ave,Toronto
4297,Downtown,619000,43.669643,-79.380608,#304 - 101 Charles St,Toronto
4298,Rexdale,155000,43.722031,-79.543945,#Ph2 - 236 Albion Rd,Toronto
4299,Downtown,2300000,43.654728,-79.398453,333 Spadina Ave,Toronto
4300,Downtown,588000,43.668777,-79.383995,#710 - 45 Charles St,Toronto
4301,Willowdale,369000,43.760998,-79.410202,#902 - 4789 Yonge St,Toronto
4302,Fairbank,648888,43.687756,-79.447212,2094 Dufferin St,Toronto
4303,Windfields,6980000,43.737885,-79.366577,25 Alderbrook Dr,Toronto
4304,Newtonbrook,250000,43.780148,-79.416359,##8 - 5650 Yonge St,Toronto
4305,Dufferin Grove,69990,43.660366,-79.432594,1063 Bloor St,Toronto
4306,Sunnylea,1519900,43.636932,-79.510468,41 Fernalroy Blvd,Toronto
4307,Willowdale,2750000,43.779331,-79.406792,109 Holmes Ave,Toronto
4308,Downtown,501888,43.659328,-79.382675,#706 - 386 Yonge St,Toronto
4309,Weston,49000,43.69976,-79.518494,2088A Lawrence Ave,Toronto
4310,Newtonbrook,3488000,43.793121,-79.403069,161 Northwood Dr,Toronto
4311,Leslieville,934375,43.667133,-79.334404,#10 - 169 Jones Ave,Toronto
4312,Downtown,275000,43.657322,-79.400246,454 Spadina Ave,Toronto
4313,Downtown,519900,43.659836,-79.384956,#1813 - 761 Bay St,Toronto
4314,Downtown,689000,43.659328,-79.382675,#1204 - 386 Yonge St,Toronto
4315,Downtown,95000,43.667515,-79.385025,#2 - 9 Isabella St,Toronto
4316,Newtonbrook,588800,43.780727,-79.419991,#92 - 49 Hendon Ave,Toronto
4317,Downtown,328800,43.668777,-79.383995,#609 - 45 Charles St,Toronto
4318,Birch Cliff,1299000,43.680233,-79.281029,162 Blantyre Ave,Toronto
4319,Emery,109900,43.749187,-79.542702,#1101 - 3390 Weston Rd,Toronto
4320,Newtonbrook,2988000,43.786377,-79.410995,12 Silverview Dr,Toronto
4321,Downtown,159000,43.656597,-79.377426,108 DUNDAS ST E,Toronto
4322,Downtown,329900,43.660709,-79.378845,#901 - 365 Church St,Toronto
4323,Downtown,558888,43.642273,-79.372704,#902 - 29 Queens Quay,Toronto
4324,Richview,449900,43.67664,-79.564476,#109 - 5 Richgrove Dr,Toronto
4325,Leslieville,965800,43.664501,-79.330902,142 LESLIE ST,Toronto
4326,Downtown,459000,43.651768,-79.374718,#206 - 55 Lombard St,Toronto
4327,Earlscourt,699000,43.674339,-79.460411,1742 St Clair Ave,Toronto
4328,Rexdale,119000,43.715126,-79.555237,2286 Islington Ave,Toronto
4329,Downsview,1399000,43.730968,-79.522255,163 Fred Young Dr,Toronto
4330,Agincourt,1499999,43.799702,-79.29248,24 BELLBROOK RD,Toronto
4331,Willowdale,499000,43.757233,-79.404686,#1902 - 100 Harrison Garden Blvd,Toronto
4332,Milliken,250000,43.800648,-79.307007,#1912 - 45 SILVER SPRINGS BLVD,Toronto
4333,West Queen West,2550000,43.646584,-79.405861,711 Queen St,Toronto
4334,Midtown Toronto,9999000,43.665081,-79.412689,584 Bloor St,Toronto
4335,Willowdale,3578888,43.78006,-79.404915,138 HOLMES AVE,Toronto
4336,Downtown,555000,43.667828,-79.390923,#407 - 110 Charles St,Toronto
4337,Old East York,99000,43.687981,-79.348289,978 PAPE AVE,Toronto
4338,The Kingsway,525000,43.648132,-79.508591,2962 Bloor St,Toronto
4339,Brookhaven,225000,43.697231,-79.490097,#311 - 10 MARTHA EATON WAY,Toronto
4340,Islington - City Centre West,1998000,43.650887,-79.540085,201 Burnhamthorpe Rd,Toronto
4341,Willowdale,1628000,43.773258,-79.403107,179 Parkview Ave,Toronto
4342,Kingsview Village,487000,43.697674,-79.545158,1 MAPLEBRANCH PATH,Toronto
4343,Weston,319900,43.708447,-79.505974,#2106 - 224 King St,Toronto
4344,The Kingsway,75000,43.661293,-79.509171,4168 Dundas St,Toronto
4345,Lansing,1998000,43.759079,-79.413788,71 POYNTZ AVE,Toronto
4346,Downtown,3880000,43.659836,-79.384956,#4001 - 761 Bay St,Toronto
4347,Willowdale,399900,43.769665,-79.41378,#508 - 5162 Yonge St,Toronto
4348,Henry Farm,359000,43.774376,-79.346603,#1311 - 66 FOREST MANOR RD,Toronto
4349,The Beach,829800,43.669735,-79.302055,#406 - 1960 Queen St,Toronto
4350,Downtown,1099000,43.659534,-79.382828,#7102 - 388 Yonge St,Toronto
4351,Bathurst Manor,345000,43.752201,-79.456841,#507 - 906 SHEPPARD AVE W,Toronto
4352,Downtown,528800,43.669456,-79.387474,#904 - 35 Balmuto St,Toronto
4353,Armdale,239900,43.819328,-79.253868,#90 - 80 Nashdene Rd,Toronto
4354,Kennedy Park,295000,43.716564,-79.261368,#315 - 3560 ST. CLAIR AVE E,Toronto
4355,Newtonbrook,2988000,43.791035,-79.402832,2 Geranium Crt,Toronto
4356,Willowdale,739900,43.760464,-79.410248,#208 - 2 Anndale Dr,Toronto
4357,Belgravia,810000,43.698753,-79.448181,474 Whitmore Ave,Toronto
4358,Newtonbrook,1998000,43.791561,-79.414207,40 Tobruk Cres,Toronto
4359,Downtown,339000,43.659237,-79.382904,#121 - 384 Yonge St,Toronto
4360,Downtown,415000,43.647224,-79.391098,#1207 - 21 Widmer St,Toronto
4361,Parkdale,510000,43.635578,-79.441345,#2902 - 2167 LAKESHORE BLVD,Toronto
4362,Rustic,799000,43.715637,-79.50106,91 BECKETT AVE,Toronto
4363,Willowdale,348000,43.775791,-79.434486,#214 - 222 Finch Ave,Toronto
4364,Tam O'Shanter,125000,43.784351,-79.292191,#0020 - 3850 SHEPPARD AVE E,Toronto
4365,Fairbank,1199999,43.698002,-79.454231,96 FAIRBANK AVE,Toronto
4366,Mount Dennis,1100000,43.692352,-79.499771,18 COBALT ST,Toronto
4367,Bendale,1999900,43.770813,-79.26506,7 Golden Gate Crt,Toronto
4368,Downsview,899900,43.733566,-79.488663,66 TAVISTOCK RD,Toronto
4369,Downtown,1608888,43.659328,-79.382675,#5710 - 386 Yonge St,Toronto
4370,York Mills,3195000,43.74197,-79.40274,6 OLD YONGE ST,Toronto
4371,Emery,115000,43.749187,-79.542702,#1108 - 3390 Weston Rd,Toronto
4372,Rexdale,497900,43.752983,-79.61972,12 Steinway Blvd,Toronto
4373,Downtown,899900,43.669716,-79.364693,2 ST JAMES CRT,Toronto
4374,Milliken,829900,43.818554,-79.277954,26 Hutchcroft Ave,Toronto
4375,Willowdale,1888000,43.783482,-79.396431,276 Estelle Ave,Toronto
4376,The Junction,499900,43.666733,-79.463661,#Ph1610 - 61 HEINTZMAN ST,Toronto
4377,Midtown Toronto,120000,43.67411,-79.388977,920 YONGE ST,Toronto
4378,Rexdale,689999,43.750072,-79.593987,47 Murchison Cres,Toronto
4379,Downtown,145000,43.647423,-79.396591,8 Camden Street,Toronto
4380,Downtown,769000,43.669151,-79.387375,#1803 - 21 Balmuto St,Toronto
4381,Downtown,479900,43.64613,-79.375778,#2607 - 8 THE ESPLANADE AVE,Toronto
4382,Downtown,445000,43.659237,-79.382904,#47 - 384 Yonge St,Toronto
4383,West Hill,189900,43.767445,-79.183739,#1708 - 90 Ling Rd,Toronto
4384,Parkdale,149900,43.640388,-79.438339,1508 QUEEN ST W,Toronto
4385,Downtown,320000,43.643486,-79.392303,#811 - 352 Front St,Toronto
4386,Downtown,279000,43.640259,-79.381729,208 QUEENS QUAY,Toronto
