,AreaName,Price ($),lat,lng,Address,City,Postal Code,FSA
795,Bendale,699900,43.749359,-79.255096,27 Canzone Dr,Toronto,M1K 5A4,M1K
796,Agincourt,285000,43.779205,-79.281517,#920 - 181 Village Green Sq,Toronto,M1S 0K5,M1S
797,Woburn,649900,43.755825,-79.215065,4 Holton Rd,Toronto,M1G 1E7,M1G
798,Thorncliffe Park,229800,43.704323,-79.348961,#201 - 11 Thorncliffe Park Dr,Toronto,M4H 1P3,M4H
799,Newtonbrook,1388000,43.783173,-79.430733,12 Theresa Ave,Toronto,M2M 1W5,M2M
800,Woburn,250000,43.78167,-79.247215,#1508 - 36 Lee Centre Dr,Toronto,M1H 3J7,M1H
801,Pape Village,699900,43.689499,-79.3424,317 Gowan Ave,Toronto,M4J 2K7,M4J
802,Islington - City Centre West,608990,43.63802,-79.558617,Gibbs Road,Toronto,M9B 6E2,M9B
803,Islington - City Centre West,409990,43.63802,-79.558617,Gibbs Road,Toronto,M9B 6E2,M9B
804,Guildwood,699000,43.74382,-79.202057,8 Bournville Drive,Toronto,M1E 1C4,M1E
806,Downtown,219900,43.638477,-79.397987,#909 - 75 Queens Wharf Rd,Toronto,M5V 0J8,M5V
807,Leslieville,629900,43.660915,-79.331604,32 Rushbrooke Ave,Toronto,M4M 3A9,M4M
808,Downtown,372000,43.639851,-79.382431,#604 - 218 Queens Quay,Toronto,M5J 2Y6,M5J
809,The Beach,1095000,43.669979,-79.305237,20 Herbert Ave,Toronto,M4L 3P9,M4L
810,Downtown,700000,43.645069,-79.390862,#Ph #06 - 270 Wellington St,Toronto,M5V 3P5,M5V
811,Downtown,1763300,43.643326,-79.399147,#Th01 - 508 Wellington St,Toronto,M5V 1E3,M5V
812,Highland Creek,849900,43.7883,-79.174713,89 Watson St,Toronto,M1C 1E2,M1C
813,Malvern,569900,43.811871,-79.215607,29 Greenleaf Terr,Toronto,M1B 4J5,M1B
814,Woburn,599000,43.759834,-79.243614,31 Benroyal Cres,Toronto,M1H 1L6,M1H
815,Lawrence Heights,399900,43.715527,-79.451782,#148 - 760 Lawrence Ave,Toronto,M6A 1B7,M6A
816,Bayview Village,820000,43.769524,-79.375183,#Th2 - 784 Sheppard Ave,Toronto,M2K 1C3,M2K
817,Willowdale,368900,43.765579,-79.41259,#2201 - 4978 Yonge St,Toronto,M2N 7G8,M2N
818,Steeles,1049800,43.814758,-79.313339,74 Burnt Bark Dr,Toronto,M1V 3J8,M1V
819,Malvern,269000,43.810822,-79.223061,#214 - 430 Mclevin Ave,Toronto,M1B 5P1,M1B
820,Windfields,1958000,43.739819,-79.358345,9 Cicada Crt,Toronto,M3B 1G4,M3B
821,Malvern,499900,43.81374,-79.216736,100 Pennyhill Dr,Toronto,M1B 4K7,M1B
823,Willowdale,492000,43.778927,-79.417114,#2212 - 7 Lorraine Dr,Toronto,M2N 7H2,M2N
824,Bayview Village,259800,43.769569,-79.369514,#202 - 19 Singer Crt,Toronto,M2K 1C5,M2K
825,West Hill,559900,43.769882,-79.192253,7 Westcroft Dr,Toronto,M1E 3A2,M1E
826,Palmerston,898000,43.661369,-79.415977,277 Clinton St,Toronto,M6G 2Y7,M6G
827,Downtown,429999,43.638866,-79.398438,#4305 - 85 Queens Wharf Rd,Toronto,M5V 1A9,M5V
828,Swansea,389900,43.636925,-79.469055,#2101 - 15 Windermere Ave,Toronto,M6S 5A2,M6S
829,Downtown,479900,43.647224,-79.391098,#2205 - 21 Widmer St,Toronto,M5V 0B8,M5V
830,Leslieville,817900,43.669174,-79.317986,#Th2 - 96-104 Coxwell Ave,Toronto,M4L 3B2,M4L
831,Wallace Emerson,1250000,43.665241,-79.445091,168 Lappin Ave,Toronto,M6H 1Y8,M6H
832,Midtown Toronto,379000,43.696804,-79.391914,#849 - 139 Merton St,Toronto,M4S 1X8,M4S
833,Willowdale,1688000,43.764137,-79.436172,20 Christine Cres,Toronto,M2R 1B3,M2R
834,Port Union,599900,43.776791,-79.140488,5 Bar Harbour Sq,Toronto,M1C 5E8,M1C
835,Jane and Finch,199000,43.767372,-79.512451,#501 - 345 Driftwood Ave,Toronto,M3N 2P2,M3N
836,Woburn,398000,43.773827,-79.250023,#2703 - 88 Grangeway Ave,Toronto,M1H 0A2,M1H
837,Ionview,829000,43.73698,-79.27227,152 Bertrand Ave,Toronto,M1K 2T2,M1K
838,Englemount - Lawrence,279000,43.730267,-79.441154,#710 - 130 Neptune Dr,Toronto,M6A 1X5,M6A
839,Morningside,229000,43.786037,-79.197723,#820 - 3050 Ellesmere Rd,Toronto,M1E 5E6,M1E
840,Willowdale,328000,43.761154,-79.408836,#2408 - 23 Sheppard Ave,Toronto,M2N 0C8,M2N
841,Willowdale,372000,43.757153,-79.406555,#360 - 3 Everson Dr,Toronto,M2N 7C2,M2N
842,Wexford - Maryvale,649000,43.755814,-79.306709,3 Archwood Cres,Toronto,M1R 3L8,M1R
843,Armdale,374000,43.81329,-79.247902,#17 &amp; 18 - 5320 Finch Ave,Toronto,M1S 5G3,M1S
844,Jane and Finch,390000,43.743454,-79.515144,#54 - 54 San Marinoway,Toronto,M3N 2Y3,M3N
845,Henry Farm,359900,43.774895,-79.345955,#1905 - 70 Forest Manor Rd,Toronto,M2J 1G2,M2J
846,Willowdale,649000,43.757233,-79.404686,#Gph2 - 100 Harrison Garden Blvd,Toronto,M2N 2T2,M2N
847,Rouge,829800,43.808765,-79.187553,34 Antelope Dr,Toronto,M1B 6K5,M1B
849,Lansing,339000,43.765152,-79.412277,#1109 - 4968 Yonge St,Toronto,M2N 7G9,M2N
850,Lansing,1199000,43.757084,-79.415306,99 Florence Ave,Toronto,M2N 1G2,M2N
851,Downtown,20000,43.659454,-79.360992,55 Regent Park Blvd,Toronto,M5A 2B7,M5A
852,Midtown Toronto,1350000,43.68071,-79.431236,832 St Clair Ave,Toronto,M6C 1C1,M6C
853,Junction Triangle,699000,43.660744,-79.448898,125 Symington Ave,Toronto,M6P 3W3,M6P
854,Downtown,509000,43.64613,-79.375778,#1512 - 8 The Esplanade Ave,Toronto,M5E 0A6,M5E
855,Downtown,649800,43.659454,-79.360992,#113 - 55 Regent Park Blvd,Toronto,M5A 2B7,M5A
856,Leslieville,35,43.671864,-79.323006,1415 Gerrard St,Toronto,M4L 1Z5,M4L
857,Downtown,529000,43.667828,-79.390923,#407 - 110 Charles St,Toronto,M5S 2Z1,M5S
858,Downtown,585900,43.642273,-79.372704,#321 - 29 Queens Quay,Toronto,M5E 1L7,M5E
859,Downtown,669800,43.659454,-79.360992,#113 - 55 Regent Park Blvd,Toronto,M5A 2B7,M5A
860,Midtown Toronto,1779000,43.71043,-79.40728,162 Castlefield Ave,Toronto,M4R 1G7,M4R
862,Downtown,319500,43.669876,-79.381516,#511 - 88 Charles St,Toronto,M4Y 2W7,M4Y
863,Downtown,739000,43.648716,-79.375542,#204 - 30 Wellington St,Toronto,M5E 1S3,M5E
864,Lansing,1199000,43.757111,-79.415184,97 Florence Ave,Toronto,M2N 1G3,M2N
866,Midtown Toronto,468000,43.672985,-79.387032,#618 - 825 Church St,Toronto,M4W 3Z4,M4W
867,Brookside,849000,43.83075,-79.235527,29 Dusk Owl Dr,Toronto,M1X 1W5,M1X
868,Leaside,458000,43.714638,-79.35463,#416 - 35 Brian Peck Cres,Toronto,M4G 4J7,M4G
869,Agincourt,829900,43.794025,-79.285156,39 Stainforth Dr,Toronto,M1S 1L8,M1S
870,Steeles,459000,43.815434,-79.325745,#1133 - 25 Bamburgh Circ,Toronto,M1W 3W2,M1W
871,West Hill,1299000,43.773186,-79.165543,1 Mcmillan Ave,Toronto,M1E 2T6,M1E
872,Highland Creek,899900,43.78801,-79.171791,20 Camor Crt,Toronto,M1C 4V5,M1C
873,Willowdale,3398800,43.778057,-79.394241,122 Estelle Ave,Toronto,M2N 5H5,M2N
874,Wexford - Maryvale,899900,43.752441,-79.312897,2011 Victoria Park Ave,Toronto,M1R 1V3,M1R
875,Jane and Finch,569900,43.741692,-79.509544,23 Whitbread Cres,Toronto,M3L 2A8,M3L
876,St. Andrew - Windfields,4580000,43.761257,-79.382507,62 Truman Rd,Toronto,M2L 2L6,M2L
877,Victoria Village,429900,43.728333,-79.325882,#306 - 75 Wynford Heights Cres,Toronto,M3C 3H9,M3C
878,Bendale,489000,43.772751,-79.260788,#3511 - 83 Borough Dr,Toronto,M1P 5E4,M1P
879,Tam O'Shanter,489900,43.784775,-79.294304,102 Bonis Ave,Toronto,M1T 2V2,M1T
880,Islington - City Centre West,399900,43.609573,-79.557335,#1602 - 205 Sherway Gdns,Toronto,M9C 0A5,M9C
881,Downtown,610000,43.650372,-79.382347,#4617 - 70 Temperance St,Toronto,M5H 3V5,M5H
882,Kennedy Park,549900,43.735493,-79.25148,2637 Eglinton Ave,Toronto,M1K 2S2,M1K
883,Rouge,600000,43.80381,-79.178116,47 Braymore Blvd,Toronto,M1B 2N4,M1B
884,Tam O'Shanter,398800,43.776508,-79.305168,#91 - 70 CASS AVE,Toronto,M1T 3P9,M1T
885,C.D. Farquharson,669900,43.785637,-79.257538,31 KEYWORTH TR,Toronto,M1S 2V2,M1S
886,Golden Mile,489000,43.723034,-79.293663,24 Lebovic Avenue,Toronto,M1L 4V9,M1L
887,Malvern,380000,43.806725,-79.222084,#G-1 - 31 TAPSCOTT RD,Toronto,M1B 4Y7,M1B
888,Malvern,499000,43.792038,-79.234344,#1609 - 19 ROSEBANK DR,Toronto,M1B 5Z1,M1B
889,Milliken,678000,43.811642,-79.285889,67 KENNALEY CRES,Toronto,M1V 1L6,M1V
890,Milliken,439800,43.813065,-79.276016,# 86 - 20 BRIMWOOD BLVD,Toronto,M1V 1E3,M1V
891,Eglinton East,209900,43.740406,-79.237946,#202 - 121 TRUDELLE ST,Toronto,M1J 3K4,M1J
892,Malvern,269900,43.791725,-79.23687,#5 A - 6 ROSEBANK DR,Toronto,M1B,M1B
893,Rexdale,352900,43.724766,-79.616486,#1728 - 700 HUMBERWOOD BLVD,Toronto,M9W 7J4,M9W
894,Long Branch,120000,43.595394,-79.528358,3409 LAKESHORE BLVD W,Toronto,M8W 1N2,M8W
895,Humber Bay,419000,43.624073,-79.484917,#212 - 88 PARK LAWN RD,Toronto,M8Y 0B6,M8Y
896,New Toronto,119000,43.597408,-79.521187,3214 LAKE SHORE BLVD W,Toronto,M8V 1L9,M8V
897,Willowdale,439500,43.757988,-79.403625,#1335 - 120 Harrison Garden Blvd,Toronto,M2N 0H1,M2N
898,Liberty Village,460000,43.638775,-79.41626,#2510 - 150 EAST LIBERTY ST,Toronto,M6K 3R5,M6K
899,Midtown Toronto,469000,43.686676,-79.399445,#325 - 111 ST CLAIR AVE W,Toronto,M4V 1N5,M4V
900,Milliken,449000,43.808331,-79.296898,#1 &amp; 2 - 81 MILLIKEN BLVD,Toronto,M1V 1V3,M1V
901,Parkdale,499000,43.635578,-79.441345,#2605 - 2167 LAKESHORE BLVD,Toronto,M6K 3C1,M6K
902,Milliken,28000,43.809711,-79.293976,#320 - 200 SILVER STAR BLVD,Toronto,M1V 5H4,M1V
903,Agincourt,232000,43.783657,-79.284416,#1003 - 4091 SHEPPARD AVE E,Toronto,M1S 3H2,M1S
904,Lawrence Heights,368000,43.714592,-79.452911,#710 - 800 LAWRENCE AVE W,Toronto,M6A 0B1,M6A
905,Agincourt,254500,43.779129,-79.281883,#1821 - 275 VILLAGE GREEN SQ,Toronto,M1S 0K6,M1S
906,Bayview Village,279000,43.769722,-79.36692,#515 - 2756 OLD LESLIE ST,Toronto,M2K 0E2,M2K
907,Highland Creek,1398800,43.797604,-79.173981,WILLOWLEA DR WILLOWLEA DR,Toronto,M1C 1J4,M1C
908,Newtonbrook,829000,43.793987,-79.430199,31 GREEN BUSH RD,Toronto,M2M 1P2,M2M
909,Brookside,799000,43.83075,-79.235527,29 Dusk Owl Dr,Toronto,M1X 1W5,M1X
910,Newtonbrook,1588000,43.791695,-79.401405,127 Maxome Ave,Toronto,M2M 3K6,M2M
911,Harwood,389000,43.679291,-79.475693,17 Cayuga Ave,Toronto,M6N 2G2,M6N
912,Downtown,389900,43.656731,-79.383461,#203 - 633 Bay St,Toronto,M5G 1C9,M5G
913,Winston Park,829000,43.728584,-79.460335,33 Whitley Ave,Toronto,M3K 1A1,M3K
914,Rexdale,579900,43.719517,-79.563904,40 Clearbrooke Circ,Toronto,M9W 2E4,M9W
915,Rexdale,319500,43.731674,-79.576454,#315 - 80 Esther Lorrie Dr,Toronto,M9W 4L7,M9W
916,Downtown,322800,43.650372,-79.382347,#3004 - 70 Temperance St,Toronto,M5H 3V5,M5H
917,Milliken,98000,43.823952,-79.302422,#2B27/28 - 4675 Steeles Ave,Toronto,M1V 0B7,M1V
918,Downtown,396900,43.639851,-79.382431,#1609 - 218 Queens Quay,Toronto,M5J 2Y6,M5J
919,Kingsview Village,849888,43.699989,-79.55825,15 Byworth Blvd,Toronto,M9R 1W7,M9R
920,Midtown Toronto,129000,43.700562,-79.428612,944 Eglinton Ave,Toronto,M6C 2C2,M6C
921,Wallace Emerson,1139000,43.664089,-79.445183,899 Lansdowne Ave,Toronto,M6H 3Z2,M6H
922,Willowdale,939000,43.760998,-79.410202,#902&amp;903 - 4789 Yonge St,Toronto,M2N 0G3,M2N
923,Henry Farm,419000,43.773922,-79.345726,#102 - 62 Forest Manor Rd,Toronto,M2J 0B6,M2J
924,Dufferin Grove,729000,43.653667,-79.428307,#604 - 130 Rusholme Rd,Toronto,M6H 2Y7,M6H
925,Parkwoods - Donalda,3288000,43.758492,-79.344276,26 Ruden Cres,Toronto,M3A 3H3,M3A
926,Jane and Finch,150000,43.771133,-79.520821,#122 - 4765 Jane St,Toronto,M3N 2K8,M3N
927,Midtown Toronto,1879000,43.684799,-79.40802,#13 - 260 Russell Hill Rd,Toronto,M4V 2T2,M4V
928,Midtown Toronto,360000,43.696033,-79.395668,#1205 - 1815 Yonge St,Toronto,M4T 2A4,M4T
929,Wexford - Maryvale,49000,43.757442,-79.312546,#62 - 85 Ellesmere Rd,Toronto,M1R 4C1,M1R
930,Midtown Toronto,849000,43.715843,-79.397987,5 Brynhurst Crt,Toronto,M4P 2J9,M4P
931,Midtown Toronto,699888,43.705097,-79.397514,#2311 - 2181 Yonge St,Toronto,M4S 2A9,M4S
932,St. Andrew - Windfields,3820000,43.758949,-79.39373,76 Montressor Dr,Toronto,M2P 1Z4,M2P
933,Rockcliffe - Smythe,149900,43.668438,-79.486603,2532 St Clair Ave,Toronto,M6N 1L6,M6N
934,Midtown Toronto,30000,43.674908,-79.388542,#29-30 - 909 Yonge St,Toronto,M4W 2H2,M4W
935,Downtown,998000,43.643845,-79.391823,#1221 - 20 Blue Jays Way,Toronto,M5V 3W6,M5V
936,Lawrence Heights,338800,43.714592,-79.452911,#1513 - 800 Lawrence Ave,Toronto,M6A 0B1,M6A
937,Downsview,499000,43.750595,-79.464058,#108 - 1060 Sheppard Ave,Toronto,M3J 0G7,M3J
938,Downtown,1628800,43.642273,-79.372704,#Th104 - 29 Queens Quay,Toronto,M5E 1L7,M5E
939,Mimico,428800,43.62273,-79.483192,#3702 - 2220 Lake Shore Blvd,Toronto,M8V 0C1,M8V
940,Victoria Village,394900,43.726643,-79.328133,#1208 - 133 Wynford Dr,Toronto,M3C 0J5,M3C
941,Wexford - Maryvale,249000,43.73111,-79.279999,#103 - 2202 Eglinton Ave,Toronto,M1L 2N3,M1L
942,Downtown,439888,43.667709,-79.386383,#1109 - 75 St Nicholas St,Toronto,M4Y 0A5,M4Y
943,Armour Heights,4950000,43.7486,-79.429245,57 Timberlane Dr,Toronto,M3H 1J3,M3H
944,Midtown Toronto,289900,43.705914,-79.402954,#1-2 - 158 Eglinton Ave,Toronto,M4R 2H7,M4R
945,Henry Farm,329900,43.768776,-79.345757,#815 - 5 Parkway Forest Dr,Toronto,M2J 1L3,M2J
947,Willowdale,589000,43.763882,-79.410576,#1507 - 30 Greenfield Ave,Toronto,M2N 6N3,M2N
948,Dovercourt Park,899999,43.668846,-79.433495,299 Westmoreland Ave,Toronto,M6H 3A4,M6H
949,Princess Margaret,999999,43.663162,-79.54895,62 Lloyd Manor Rd,Toronto,M9B 5H7,M9B
950,Willowdale,349000,43.778168,-79.417656,#1103 - 503 Beecroft Rd,Toronto,M2N 7H2,M2N
951,Mimico,340000,43.625717,-79.477188,#907 - 110 Marine Parade Dr,Toronto,M8V 0A3,M8V
952,Mimico,450000,43.624306,-79.480461,#1908 - 2175 Lake Shore Blvd,Toronto,M8V 1A2,M8V
953,Don Valley Village,828000,43.785622,-79.360413,163 Silas Hills Dr,Toronto,M2J 2X8,M2J
954,York University Heights,500,43.780308,-79.475067,#204 - 312 Dolomite Dr,Toronto,M3J 2N2,M3J
955,The Beach,849000,43.670418,-79.300262,#301 - 2 Bellefair Ave,Toronto,M4L 3T8,M4L
956,Midtown Toronto,598000,43.675331,-79.397125,#1603 - 170 Avenue Rd,Toronto,M5R 2H8,M5R
957,Wallace Emerson,1200000,43.661716,-79.43631,1080 Dufferin St,Toronto,M6H 4B6,M6H
958,Toronto,55000,43.653225,-79.383186,#2 - 1500 O&#39;connor Dr,Toronto,M5G 1P5,M5G
959,York University Heights,2000,43.765362,-79.489883,#17 - 1290 Finch Ave,Toronto,M3J 3K2,M3J
960,Henry Farm,338000,43.774746,-79.336929,#203 - 275 Yorkland Rd,Toronto,M2J 1S3,M2J
961,Armdale,109900,43.82074,-79.261734,#218 - 3300 Mcnicoll Ave,Toronto,M1V 5J6,M1V
962,Edenbridge - Humber Valley,399900,43.661823,-79.519699,270 The Kingsway Rd,Toronto,M9A 3T7,M9A
963,Riverdale,1788000,43.678413,-79.348869,506-508 Danforth Ave,Toronto,M4K 1P6,M4K
964,Entertainment District,411900,43.641037,-79.383202,#312 - 25 Lower Simcoe St,Toronto,M5J 3A1,M5J
965,Midtown Toronto,12900000,43.671394,-79.391327,#Ph 1 - 80 Yorkville Ave,Toronto,M5R 1B9,M5R
966,Midtown Toronto,1299000,43.722866,-79.380157,#3 - 40 Hargrave Lane,Toronto,M4N 0A4,M4N
967,St. Andrew - Windfields,4280000,43.750565,-79.388824,170 Owen Blvd,Toronto,M2P 1G7,M2P
968,White Haven,199800,43.791035,-79.239006,#603 - 39 Kimbercroft Crt,Toronto,M1S 4V6,M1S
969,Toronto,205000,43.653225,-79.383186,#604 - 100 Leeward Glwy,Toronto,M5G 1P5,M5G
970,Midtown Toronto,978000,43.717461,-79.37886,#417 - 1888 Bayview Ave,Toronto,M4N 3J5,M4N
971,Rexdale,1400000,43.715015,-79.592422,120 Queens Plate Dr,Toronto,M9W 0B4,M9W
972,Centennial Park,629500,43.651833,-79.579597,#11 - 520 Renforth Dr,Toronto,M9C 2N4,M9C
973,Mimico,399900,43.624306,-79.480461,#2708 - 2175 Lake Shore Blvd,Toronto,M8V 1A2,M8V
974,Newtonbrook,648800,43.788425,-79.390388,#Lph02 - 17 Ruddington Dr,Toronto,M2K 2G6,M2K
975,Downsview,10,43.727947,-79.475685,#19 Lwr - 951 Wilson Ave,Toronto,M3K 2A7,M3K
976,Milliken,138000,43.823952,-79.302422,#2C2 2C5 - 4675 Steeles Ave,Toronto,M1V 0B7,M1V
977,Trinity - Bellwoods,99000,43.655483,-79.411507,539 College St,Toronto,M6G 1A9,M6G
978,Armdale,300,43.830791,-79.24955,#B-202 - 833 Passmore Ave,Toronto,M1X 0A2,M1X
979,Armdale,300,43.830791,-79.24955,#F-205 - 865 Passmore Ave,Toronto,M1X 0A2,M1X
980,Armdale,300,43.830791,-79.24955,#F-102 - 865 Passmore Ave,Toronto,M1X 0A2,M1X
981,Armdale,220,43.830791,-79.24955,#D-101 - 843 Passmore Ave,Toronto,M1X 0A2,M1X
982,Midtown Toronto,699850,43.686676,-79.399445,#924 - 111 St Clair Ave,Toronto,M4V 1N5,M4V
983,Downtown,469900,43.639782,-79.397949,#1015 - 151 Dan Leckie Way,Toronto,M5V 4B2,M5V
984,St. Andrew - Windfields,2988800,43.76141,-79.38176,70 Truman Rd,Toronto,M2L 2L6,M2L
985,Newtonbrook,303000,43.784409,-79.416061,#2001 - 5791 Yonge St,Toronto,M2M 0A8,M2M
986,Harbord Village,879000,43.664246,-79.410103,20 Loretto Lane,Toronto,M5S 1L5,M5S
987,Liberty Village,350000,43.638607,-79.411858,#1616 - 51 East Liberty St,Toronto,M6K 3P8,M6K
988,Midtown Toronto,299000,43.671654,-79.3946,55 Avenue Road,Toronto,M5R 3L2,M5R
989,Downtown,99000,43.659237,-79.382904,#3 - 384 YONGE ST,Toronto,M5B 1S9,M5B
990,Midtown Toronto,398800,43.672554,-79.389572,#403 - 40 SCOLLARD ST,Toronto,M5R 3S1,M5R
991,Midtown Toronto,494900,43.669575,-79.391754,#1606 - 102 BLOOR ST W,Toronto,M5S 1M8,M5S
992,Midtown Toronto,299900,43.704247,-79.411438,430 EGLINTON AVE W,Toronto,M5N 1A2,M5N
993,Milliken,205900,43.809711,-79.293976,#323 - 200 Silver Star Blvd,Toronto,M1V 5H4,M1V
994,Riverdale,395000,43.678158,-79.347923,535 DANFORTH AVE,Toronto,M4K 1P7,M4K
995,Humber Summit,349900,43.766491,-79.536613,#20 - 109 Ormont Dr,Toronto,M9L 2S3,M9L
996,Downtown,529000,43.669609,-79.384773,#212 - 35 HAYDEN ST,Toronto,M4Y 3C3,M4Y
997,Trinity - Bellwoods,69000,43.654827,-79.415947,651 COLLEGE ST,Toronto,M6G 1B7,M6G
998,Downtown,549000,43.661793,-79.384506,#Ph-Xx - 21 GRENVILLE ST,Toronto,M4Y 0B9,M4Y
999,Bathurst Manor,2499000,43.753155,-79.450783,816-818 Sheppard Ave,Toronto,M3H 2T1,M3H
1000,Downtown,374888,43.638866,-79.398438,#623 - 85 QUEENS WHARF RD,Toronto,M5V 1A9,M5V
1001,Bloor West Village,25000,43.650497,-79.47934,2300A Bloor St,Toronto,M6S 1P2,M6S
1002,Old Town,549900,43.653194,-79.368637,#361 - 313 RICHMOND ST E,Toronto,M5A 4S8,M5A
1003,Downtown,995000,43.64016,-79.377655,#1827 - 33 Harbour Square,Toronto,M5J 2V3,M5J
1004,Little Italy,119000,43.652119,-79.407463,#3 rd Fl- 770-772 DUNDAS ST W,Toronto,M6J 1V1,M6J
1005,Downtown,479900,43.641346,-79.372421,#630 - 39 QUEENS QUAY,Toronto,M5E 0A4,M5E
1006,Swansea,419800,43.636925,-79.469055,#2701 - 15 WINDERMERE AVE,Toronto,M6S 5A2,M6S
1007,St. Clair West Village,119000,43.679684,-79.436317,962 St Clair Ave,Toronto,M6E 1A1,M6E
1008,Scarborough Junction,399900,43.720226,-79.26252,553 Kennedy Rd,Toronto,M1K 2B1,M1K
1009,Willowdale,359000,43.767471,-79.41127,#601 - 21 Hillcrest Ave,Toronto,M2N 7K2,M2N
1010,Downtown,566000,43.662407,-79.385941,#3009 - 37 GROSVENOR ST,Toronto,M4Y 3G5,M4Y
1011,Downtown,149900,43.657616,-79.384956,#1 Funit- 686 BAY ST,Toronto,M5G 0A4,M5G
1012,Rexdale,334900,43.724766,-79.616486,#1727 - 700 Humberwood Blvd,Toronto,M9W 7J4,M9W
1014,Downtown,435000,43.640381,-79.397339,#4007 - 21 ICEBOAT TERR,Toronto,M5V 4A9,M5V
1015,Downtown,480000,43.647663,-79.390419,#4205 - 295 Adelaide St,Toronto,M5V 0L4,M5V
1016,Riverdale,68000,43.68013,-79.338013,937 DANFORTH AVE,Toronto,M4J 1L8,M4J
1017,Leaside,5400000,43.705471,-79.37487,1557-65 Bayview Ave,Toronto,M4G 3B5,M4G
1018,Long Branch,1699999,43.596199,-79.525291,3335 Lake Shore Blvd,Toronto,M8W 1N1,M8W
1019,Midtown Toronto,4880000,43.699421,-79.419983,1 DEWBOURNE AVE,Toronto,M5P 1Z1,M5P
1020,Leaside,5400000,43.705471,-79.37487,1557-65 Bayview Ave,Toronto,M4G 3B5,M4G
1021,Kingsview Village,149900,43.695175,-79.556725,#503 - 380 Dixon Rd,Toronto,M9R 1T3,M9R
1022,Midtown Toronto,1298000,43.668613,-79.397385,#411 - 1 BEDFORD RD,Toronto,M5R 2J7,M5R
1023,Woodbine Gardens,1980000,43.702438,-79.301689,124 Glen Albert Dr,Toronto,M4B 1J3,M4B
1024,Downtown,1137000,43.668823,-79.390465,#201 - 8 SULTAN ST,Toronto,M5S 1L7,M5S
1025,Willowdale,648000,43.778015,-79.416656,#Lph03 - 23 Lorraine Dr,Toronto,M2N 6Z6,M2N
1026,Little Portugal,428800,43.642391,-79.424736,#1020 - 68 ABELL ST,Toronto,M6J 0B1,M6J
1027,Midtown Toronto,384900,43.708008,-79.400787,#1608 - 58 Orchard View Blvd,Toronto,M4R 0A2,M4R
1028,York University Heights,199000,43.778461,-79.47509,821 Alness St,Toronto,M3J 2H8,M3J
1029,Don Mills,38880,43.745918,-79.346298,#3 - 1310 DON MILLS RD,Toronto,M3B 2W6,M3B
1030,Agincourt,298888,43.779205,-79.281517,#2818 - 181 Village Green Sq,Toronto,M1S 0K5,M1S
1031,Brookhaven - Amesbury,249900,43.697815,-79.502678,1542 Jane St,Toronto,M9N 2R5,M9N
1032,Woburn,359800,43.780197,-79.250015,#2036 - 68 Corporate Dr,Toronto,M1H 3G5,M1H
1033,Newtonbrook,3290000,43.791107,-79.411491,1000 WILLOWDALE AVE,Toronto,M2M 3C7,M2M
1034,Wexford - Maryvale,70000,43.759335,-79.310913,#3 - 80 Ellesmere Rd,Toronto,M1R 4C2,M1R
1035,Downsview,324900,43.726418,-79.479942,#1019 - 15 James Finlay Way,Toronto,M3M 0B3,M3M
1036,Bendale,357900,43.773689,-79.255424,#1804 - 70 TOWN CENTRE CRT,Toronto,M1P 0B2,M1P
1037,Mimico,629888,43.624306,-79.480461,#2109 - 2175 Lake Shore Blvd,Toronto,M8V 1A2,M8V
1038,Clairville,1500000,43.749554,-79.635956,2136 CODLIN CRES,Toronto,M9W 5K7,M9W
1040,The Queensway,890000,43.624702,-79.499702,37 PENHURST AVE,Toronto,M8Y 3A9,M8Y
1041,Danforth Village,1349000,43.689312,-79.297142,2766 Danforth Ave,Toronto,M4C 1L7,M4C
1042,Bayview Village,329900,43.76952,-79.36969,#3110 - 29 SINGER CRT,Toronto,M2K 1C5,M2K
1043,Downsview,338000,43.726418,-79.479942,#929 - 15 James Finlay Way,Toronto,M3M 0B3,M3M
1044,Long Branch,89900,43.596786,-79.523476,3282 LAKESHORE BLVD W,Toronto,M8V 1M4,M8V
1045,Islington - City Centre West,359000,43.632565,-79.52552,235 Norseman St,Toronto,M8Z 2R5,M8Z
1046,Morningside,459000,43.790138,-79.197243,711 MILITARY TR,Toronto,M1E 4P7,M1E
1047,Birch Cliff,1449000,43.681252,-79.279793,183 Courcelette Rd,Toronto,M1N 2T1,M1N
1048,Downtown,560000,43.64613,-79.375778,#1512 - 8 The Esplanade Ave,Toronto,M5E 0A6,M5E
1049,New Toronto,59000,43.601685,-79.50177,2836 Lakeshore Blvd,Toronto,M8V 2Y6,M8V
1050,Willowdale,419800,43.771309,-79.412926,#303 - 18 Parkview Ave,Toronto,M2N 5P8,M2N
1051,Clairlea - Birchmount,699000,43.702469,-79.272591,32 LILY CUP AVE,Toronto,M1L 0H4,M1L
1052,Don Mills,430000,43.747917,-79.347809,#C104 - 10 Mallard Rd,Toronto,M3B 3N1,M3B
1053,Financial District,999850,43.649799,-79.38028,#2508 - 325 Bay St,Toronto,M5H 4G3,M5H
1054,Rexdale,255000,43.741695,-79.584373,#90 A - 1530 ALBION RD,Toronto,M9V 1B4,M9V
1055,Downtown,409900,43.640381,-79.397339,#3108 - 21 Iceboat Terr,Toronto,M5V 4A9,M5V
