Index,AreaName,Price ($),lat,lng,Address,City,Postal Code,FSA
3317,Midtown Toronto,749000,43.690628,-79.433762,237 Winnett Ave,Toronto,M6C 3L8,M6C
3367,Midtown Toronto,765000,43.690857,-79.438042,238 CEDRIC AVE,Toronto,M6C 3Y1,M6C
3503,Midtown Toronto,799999,43.687363,-79.436615,120 CEDRIC AVE,Toronto,M6C 3X8,M6C
3653,Midtown Toronto,899000,43.687828,-79.433434,209 ATLAS Avenue,Toronto,M6C 3P6,M6C
3701,Midtown Toronto,929000,43.686466,-79.434563,384 WINONA DR,Toronto,M6C 1K9,M6C
3910,Midtown Toronto,1179000,43.687832,-79.436775,135 CEDRIC AVE,Toronto,M6C 3X7,M6C
3990,Midtown Toronto,1299000,43.700653,-79.439201,39 FAIRLEIGH CRES,Toronto,M6C 3R9,M6C
4036,Midtown Toronto,1350000,43.68071,-79.431236,832 St Clair Ave,Toronto,M6C 1C1,M6C
4060,Midtown Toronto,1399000,43.70208,-79.437904,90 FAIRLEIGH CRES,Toronto,M6C 3R9,M6C
4075,Midtown Toronto,1420000,43.688213,-79.433723,225 ATLAS AVE,Toronto,M6C 3P6,M6C
22,Regal Heights,115000,43.678566,-79.439423,1075 St Clair Ave,Toronto,M6E 1A6,M6E
31,St. Clair West Village,119000,43.679684,-79.436317,962 St Clair Ave,Toronto,M6E 1A1,M6E
348,Midtown Toronto,247777,43.68766,-79.438766,373 Oakwood Ave,Toronto,M6E 2W1,M6E
698,Eglinton West,300000,43.694233,-79.456284,2041 EGLINTON AVE W,Toronto,M6E 2K4,M6E
1327,Earlscourt,372000,43.678635,-79.444672,#1010 - 26 NORTON AVE,Toronto,M6E 1E2,M6E
1442,Earlscourt,388000,43.678635,-79.444672,#709 - 26 NORTON AVE,Toronto,M6E 1E2,M6E
1582,Earlscourt,399888,43.678635,-79.444672,#502 - 26 NORTON AVE,Toronto,M6E 1E2,M6E
2172,St. Clair West Village,488800,43.679676,-79.436104,956 St Clair Ave,Toronto,M6E 1A1,M6E
2247,Fairbank,499000,43.691193,-79.461662,532 Caledonia Rd,Toronto,M6E 4V4,M6E
2530,Earlscourt,550000,43.679153,-79.457504,69 GILBERT AVE,Toronto,M6E 4W2,M6E
2554,Toronto,559000,43.682991,-79.459412,220 Gilbert Ave,Toronto,M6E 4W5,M6E
2711,Earlscourt,598000,43.682091,-79.451126,190 NAIRN AVE,Toronto,M6E 4H3,M6E
2733,Earlscourt,599000,43.679153,-79.457504,69 GILBERT AVE,Toronto,M6E 4W2,M6E
2753,Fairbank,599000,43.684696,-79.457497,362 Mcroberts Ave,Toronto,M6E 4P9,M6E
2764,Caledonia - Fairbank,599000,43.682915,-79.457314,299 ROGERS RD,Toronto,M6E 1R4,M6E
2866,Earlscourt,625000,43.679153,-79.457504,69 GILBERT AVE,Toronto,M6E 4W2,M6E
2949,Fairbank,648888,43.687756,-79.447212,2094 Dufferin St,Toronto,M6E 3R7,M6E
3003,Briar Hill - Belgravia,649900,43.695553,-79.458168,36 RONALD AVE,Toronto,M6E 4M6,M6E
3010,Fairbank,649900,43.688278,-79.458618,511 Mcroberts Ave,Toronto,M6E 4R3,M6E
3013,Midtown Toronto,649900,43.690948,-79.439896,469 OAKWOOD AVE,Toronto,M6E 2W4,M6E
3023,Briar Hill - Belgravia,650000,43.694397,-79.462372,627 CALEDONIA RD,Toronto,M6E 4V7,M6E
3025,Briar Hill - Belgravia,650000,43.695675,-79.462006,72 SNIDER AVE,Toronto,M6E 4S1,M6E
3035,Oakwood Village,659000,43.691177,-79.444824,554 LAUDER AVE,Toronto,M6E 3J4,M6E
3302,Fairbank,740000,43.68784,-79.452614,3 ROCHDALE AVE,Toronto,M6E 1W9,M6E
3352,Fairbank,750000,43.692165,-79.461624,557B Caledonia Rd,Toronto,M6E 4V3,M6E
3450,Midtown Toronto,799000,43.68766,-79.438766,373 Oakwood Ave,Toronto,M6E 2W1,M6E
3460,Fairbank,799000,43.690666,-79.46199,32B Keith Ave,Toronto,M6E 2C6,M6E
3471,Oakwood Village,799000,43.690025,-79.445328,519 NORTHCLIFFE BLVD,Toronto,M6E 3L4,M6E
3500,Belgravia,799900,43.69767,-79.441757,1542 Eglinton Ave,Toronto,M6E 2G8,M6E
3516,Belgravia,810000,43.698753,-79.448181,474 Whitmore Ave,Toronto,M6E 2N7,M6E
3555,St. Clair West Village,848000,43.678867,-79.440109,1084 St.Clair Ave,Toronto,M6E 1A7,M6E
3657,Belgravia,899000,43.696625,-79.446663,1712 Eglinton Ave,Toronto,M6E 2H4,M6E
3666,Earlscourt,899900,43.68219,-79.456421,268 Mcroberts Ave,Toronto,M6E 4P6,M6E
3737,Fairbank,950000,43.686459,-79.451279,295 EARLSCOURT AVE,Toronto,M6E 1T7,M6E
3900,Fairbank,1149000,43.693851,-79.452827,207 ENNERDALE RD,Toronto,M6E 4E1,M6E
3919,Earlscourt,1190000,43.679775,-79.448845,90 EARLSCOURT AVE,Toronto,M6E 4A9,M6E
3945,Fairbank,1199999,43.698002,-79.454231,96 FAIRBANK AVE,Toronto,M6E 3Y7,M6E
4083,Oakwood Village,1459000,43.680222,-79.440544,206 LAUDER AVE,Toronto,M6E 3H4,M6E
4101,Oakwood Village,1499000,43.682838,-79.441528,298 Lauder Ave,Toronto,M6E 3H6,M6E
4252,Midtown Toronto,1985000,43.686703,-79.438545,350-352 Oakwood Ave,Toronto,M6E 2W2,M6E
4318,Earlscourt,2355000,43.683754,-79.451653,236 Nairn Ave,Toronto,M6E 4H4,M6E
4391,Belgravia,2798800,43.696499,-79.447227,1728 Eglinton Ave,Toronto,M6E 2H5,M6E
4392,Belgravia,2798800,43.696499,-79.447227,1728 Eglinton Ave,Toronto,M6E 2H5,M6E
4502,Midtown Toronto,4595000,43.691288,-79.440041,475 Oakwood Ave,Toronto,M6E 2W4,M6E
103,Midtown Toronto,149900,43.664047,-79.416756,680 BLOOR ST W,Toronto,M6G 1L2,M6G
189,Little Italy,188000,43.658806,-79.422653,379 HARBORD ST,Toronto,M6G 1H8,M6G
630,Little Italy,299000,43.655308,-79.41642,656 College St,Toronto,M6G 1B8,M6G
1279,Midtown Toronto,368800,43.66983,-79.414742,#211 - 31 Olive Ave,Toronto,M6G 1T7,M6G
2048,Midtown Toronto,469000,43.680965,-79.427734,#401 - 270 RUSHTON RD,Toronto,M6G 3J4,M6G
2315,Trinity - Bellwoods,508000,43.65464,-79.421013,#204 - 799 College St,Toronto,M6G 1C7,M6G
2617,Midtown Toronto,574990,43.664322,-79.418472,#702 - 11 Christie St,Toronto,M6G 4C3,M6G
3250,Midtown Toronto,719000,43.66983,-79.414742,#204 - 31 Olive Ave,Toronto,M6G 1T7,M6G
3409,Davenport,788000,43.672604,-79.429909,1153 OSSINGTON AVE,Toronto,M6G 3W2,M6G
3515,Bracondale Hill,810000,43.675793,-79.430817,38 Winona Dr,Toronto,M6G 3S6,M6G
3639,Palmerston,898000,43.661369,-79.415977,277 Clinton St,Toronto,M6G 2Y7,M6G
4545,Midtown Toronto,7800000,43.677525,-79.418228,82 WYCHWOOD PARK,Toronto,M6G 2V5,M6G
4550,Midtown Toronto,8980000,43.677525,-79.418228,82 WYCHWOOD PARK,Toronto,M6G 2V5,M6G
4555,Midtown Toronto,9999000,43.665081,-79.412689,584 Bloor St,Toronto,M6G 1K4,M6G
27,Wallace Emerson,119000,43.667503,-79.442085,1245 Dupont Street,Toronto,M6H 2A6,M6H
28,Wallace Emerson,119000,43.667503,-79.442085,1245 DUPONT ST,Toronto,M6H 2A6,M6H
76,Dufferin Grove,139900,43.653599,-79.427399,962 College St,Toronto,M6H 1A5,M6H
91,Brockton Village,148800,43.651302,-79.440269,256-258 Lansdowne Ave,Toronto,M6H 3X9,M6H
484,Brockton Village,274900,43.650913,-79.439461,1269 College St,Toronto,M6H 1C4,M6H
656,Wallace Emerson,299900,43.665726,-79.447418,#509 - 816 Lansdowne Ave,Toronto,M6H 4K6,M6H
782,Wallace Emerson,315000,43.665203,-79.447601,#411 - 812 LANSDOWNE AVE,Toronto,M6H 4K5,M6H
1322,Earlscourt,369900,43.67384,-79.453865,#3 - 92 CALEDONIA PARK RD,Toronto,M6H 4A8,M6H
2248,Davenport,499000,43.670422,-79.45005,#18 - 20 TURNTABLE CRES,Toronto,M6H 4K9,M6H
2347,Earlscourt,518888,43.674404,-79.454514,#3 - 108 CALEDONIA PARK RD,Toronto,M6H 4A8,M6H
2748,Davenport,599000,43.670692,-79.450165,#62 - 50 TURNTABLE CRES,Toronto,M6H 4K9,M6H
2801,Earlscourt,599900,43.676262,-79.447182,120 Mackay Ave,Toronto,M6H 2N8,M6H
2807,Davenport,599999,43.670906,-79.449074,#62 - 55 FOUNDRY AVE,Toronto,M6H 4K7,M6H
2841,Davenport,618900,43.670906,-79.449074,#62 - 55 FOUNDRY AVE,Toronto,M6H 4K7,M6H
2845,Wallace Emerson,619000,43.661896,-79.443748,797 LANSDOWNE AVE,Toronto,M6H 3Z1,M6H
2862,Davenport,624900,43.670589,-79.448425,#A11 - 1100 LANSDOWNE AVE,Toronto,M6H 4K1,M6H
2978,Dovercourt Park,649000,43.663422,-79.436707,1129 DUFFERIN ST,Toronto,M6H 4B7,M6H
3153,Davenport,699000,43.673634,-79.431572,71 Somerset Ave,Toronto,M6H 2R3,M6H
3154,Davenport,699000,43.673634,-79.431572,71 SOMERSET AVE,Toronto,M6H 2R3,M6H
3160,Wallace Emerson,699000,43.663517,-79.437851,17 Wallace Ave,Toronto,M6H 1T4,M6H
3258,Brockton Village,719900,43.659225,-79.437096,#2709 - 1 BLOOR ST,Toronto,M6H 1M9,M6H
3276,Dufferin Grove,729000,43.653667,-79.428307,#604 - 130 Rusholme Rd,Toronto,M6H 2Y7,M6H
3341,Brockton Village,749900,43.653545,-79.438675,128 MARGUERETTA ST,Toronto,M6H 3S3,M6H
3414,Earlscourt,789000,43.676144,-79.443947,162 ROSEMOUNT Avenue,Toronto,M6H 2M9,M6H
3499,Wallace Emerson,799900,43.663921,-79.446434,55 WARD ST,Toronto,M6H 4A5,M6H
3659,Davenport,899000,43.669529,-79.438217,209 Geary Ave,Toronto,M6H 2C1,M6H
3667,Wallace Emerson,899900,43.665096,-79.439278,25 MILLICENT Street,Toronto,M6H 1W3,M6H
3672,Wallace Emerson,899900,43.659885,-79.440331,370 Margueretta St,Toronto,M6H 3S5,M6H
3684,Dovercourt Park,899999,43.668846,-79.433495,299 Westmoreland Ave,Toronto,M6H 3A4,M6H
3686,Dovercourt Park,899999,43.668846,-79.433495,299 WESTMORELAND AVE,Toronto,M6H 3A4,M6H
3709,Wallace Emerson,939000,43.661915,-79.439941,712 BROCK AVE,Toronto,M6H 3P2,M6H
3846,Wallace Emerson,1075000,43.661148,-79.441711,66 EMERSON AVE,Toronto,M6H 3S9,M6H
3847,Dufferin Grove,1079000,43.65834,-79.425323,161 Concord Ave,Toronto,M6H 2P2,M6H
3869,Regal Heights,1099000,43.676453,-79.432472,56 ALBERTA AVE,Toronto,M6H 2R6,M6H
3884,Dovercourt Park,1100000,43.661392,-79.435753,1059 Dufferin St,Toronto,M6H 4B5,M6H
3895,Wallace Emerson,1139000,43.664089,-79.445183,899 Lansdowne Ave,Toronto,M6H 3Z2,M6H
3937,Dufferin Grove,1199000,43.653893,-79.430649,7 Lindsey Ave,Toronto,M6H 1C8,M6H
3949,Wallace Emerson,1200000,43.661716,-79.43631,1080 Dufferin St,Toronto,M6H 4B6,M6H
3964,Wallace Emerson,1250000,43.665241,-79.445091,168 Lappin Ave,Toronto,M6H 1Y8,M6H
4013,Regal Heights,1300000,43.675892,-79.441948,1593 DUFFERIN ST,Toronto,M6H 3L5,M6H
4152,Dufferin Grove,1599000,43.654137,-79.424477,872 College St,Toronto,M6H 1A3,M6H
4198,Dovercourt Park,1777000,43.661903,-79.430969,#6 - 40 WESTMORELAND AVE,Toronto,M6H 2Z7,M6H
4240,Dufferin Grove,1900000,43.654331,-79.427017,476 DOVERCOURT RD,Toronto,M6H 2W4,M6H
4260,Regal Heights,1995000,43.67487,-79.439171,5 Northcliffe Blvd,Toronto,M6H 3G9,M6H
4261,Regal Heights,1995000,43.67487,-79.439171,5 Northcliffe Blvd,Toronto,M6H 3G9,M6H
4390,Palmerston - Little Italy,2795000,43.661678,-79.426277,901 BLOOR ST W,Toronto,M6H 1L2,M6H
4410,Wallace Emerson,2900000,43.659016,-79.443916,21 Wade Ave,Toronto,M6H 1P4,M6H
4470,Brockton Village,3699000,43.658447,-79.441681,1261 Bloor St,Toronto,M6H 1N7,M6H
30,Little Italy,119000,43.652119,-79.407463,#3 rd Fl- 770-772 DUNDAS ST W,Toronto,M6J 1V1,M6J
94,West Queen West,149000,43.645443,-79.41169,893 QUEEN ST W,Toronto,M6J 1G5,M6J
104,Trinity - Bellwoods,149900,43.649124,-79.420975,220 OSSINGTON AVE,Toronto,M6J 2Z9,M6J
388,Little Portugal,255800,43.642391,-79.424736,#739 - 68 ABELL ST,Toronto,M6J 0B1,M6J
389,Little Portugal,255990,43.642391,-79.424736,#825 - 68 Abell St,Toronto,M6J 0B1,M6J
427,Little Portugal,265000,43.642391,-79.424736,#805 - 68 Abell St,Toronto,M6J 0B1,M6J
428,Little Portugal,265990,43.642391,-79.424736,#1110 - 68 ABELL ST,Toronto,M6J 0B1,M6J
451,Little Portugal,269500,43.641697,-79.423431,#805 - 36 Lisgar St,Toronto,M6J 0A9,M6J
481,Little Portugal,274900,43.641567,-79.424606,#502 - 170 Sudbury St,Toronto,M6J 0A9,M6J
500,Little Portugal,278800,43.641697,-79.423431,#628 - 36 LISGAR ST,Toronto,M6J 0A9,M6J
601,Little Portugal,295000,43.641697,-79.423431,#710 E - 36 LISGAR ST,Toronto,M6J 0A9,M6J
657,Little Portugal,299900,43.641697,-79.423431,#315 - 36 LISGAR ST,Toronto,M6J 0A9,M6J
658,Little Portugal,299900,43.641697,-79.423431,#309 - 36 Lisgar St,Toronto,M6J 0A9,M6J
681,Little Portugal,299900,43.641697,-79.423431,#911 E - 36 LISGAR ST,Toronto,M6J 0A9,M6J
718,Little Portugal,305990,43.641697,-79.423431,#515 E - 36 LISGAR ST,Toronto,M6J 0A9,M6J
745,Little Portugal,309900,43.641697,-79.423431,#1811W - 36 Lisgar St,Toronto,M6J 0A9,M6J
746,Little Portugal,309900,43.641697,-79.423431,#1811W - 36 Lisgar St,Toronto,M6J 0A9,M6J
790,Little Portugal,315990,43.641697,-79.423431,#2203 E - 36 LISGAR ST,Toronto,M6J 0A9,M6J
810,Little Portugal,318800,43.641697,-79.423431,#1517 - 36 LISGAR ST,Toronto,M6J 0A9,M6J
848,Little Portugal,319900,43.641697,-79.423431,#1908 W - 36 LISGAR ST,Toronto,M6J 0A9,M6J
851,Little Portugal,319900,43.642593,-79.424278,#712 - 48 ABELL ST,Toronto,M6J 0B1,M6J
854,Little Portugal,319900,43.641697,-79.423431,#1908 W - 36 LISGAR ST,Toronto,M6J 0A9,M6J
905,Little Portugal,325990,43.641697,-79.423431,#2006 E - 36 LISGAR ST,Toronto,M6J 0A9,M6J
969,Little Portugal,330000,43.641529,-79.424118,#1815 - 150 Sudbury St,Toronto,M6J 3S8,M6J
1009,Little Portugal,338000,43.641697,-79.423431,#1617 - 36 Lisgar St,Toronto,M6J 0A9,M6J
1163,Little Portugal,349900,43.641697,-79.423431,#1003 E - 36 LISGAR ST,Toronto,M6J 0A9,M6J
1192,Little Portugal,355000,43.641697,-79.423431,#1007 - 36 LISGAR ST,Toronto,M6J 0A9,M6J
1370,Little Portugal,379000,43.642963,-79.428223,#1805 - 11 PEEL AVE,Toronto,M6J 1M3,M6J
1472,Trinity - Bellwoods,389900,43.646484,-79.419533,#207 - 109 OSSINGTON AVE,Toronto,M6J 2Z2,M6J
1533,Little Portugal,398900,43.642563,-79.42572,#1601 - 1171 QUEEN ST W,Toronto,M6J 1J4,M6J
1602,Little Portugal,399900,43.642391,-79.424736,#917 - 68 ABELL ST,Toronto,M6J 0B1,M6J
1655,Little Portugal,409900,43.642391,-79.424736,#917 - 68 ABELL ST,Toronto,M6J 0B1,M6J
1703,Little Portugal,418000,43.642593,-79.425537,#610 - 1169 Queen St,Toronto,M6J 1J4,M6J
1798,Little Portugal,428800,43.642391,-79.424736,#1020 - 68 ABELL ST,Toronto,M6J 0B1,M6J
1803,Little Portugal,429000,43.642391,-79.424736,#1005 - 68 ABELL ST,Toronto,M6J 0B1,M6J
1938,Dufferin Grove,449800,43.64962,-79.423973,#405 - 1238 Dundas St,Toronto,M6J 1X5,M6J
2208,Little Portugal,495000,43.642391,-79.424736,#930 - 68 ABELL ST,Toronto,M6J 0B1,M6J
2651,King West Village,579900,43.642071,-79.414581,#108 - 39 SHANK ST,Toronto,M6J 3X3,M6J
2865,Trinity - Bellwoods,624999,43.65094,-79.410881,194 MANNING AVE,Toronto,M6J 2K5,M6J
2908,Trinity - Bellwoods,629900,43.649189,-79.423508,#704 - 1239 Dundas St,Toronto,M6J 1X6,M6J
2922,King West Village,636000,43.642071,-79.414581,#305 - 39 Shank St,Toronto,M6J 3X3,M6J
3487,Little Portugal,799900,43.647221,-79.426056,18 AFTON AVE,Toronto,M6J 1R8,M6J
3571,Little Italy,849000,43.652946,-79.41256,248 CLAREMONT ST,Toronto,M6J 2N1,M6J
3613,Niagara,869900,43.644657,-79.411919,#10 - 850 Richmond St,Toronto,M6J 1C9,M6J
3620,Trinity - Bellwoods,879000,43.651451,-79.408516,152 PALMERSTON AVE,Toronto,M6J 2J2,M6J
3627,Trinity - Bellwoods,885000,43.647091,-79.407379,5 EUCLID PL,Toronto,M6J 1J8,M6J
3691,Trinity - Bellwoods,919000,43.647694,-79.42276,6 GROVE AVE,Toronto,M6J 3B6,M6J
3700,Little Portugal,929000,43.649033,-79.427734,169 Beaconsfield Ave,Toronto,M6J 3J7,M6J
3717,Little Portugal,949000,43.649033,-79.427734,169 Beaconsfield Ave,Toronto,M6J 3J7,M6J
3720,Little Portugal,949000,43.649033,-79.427734,169 BEACONSFIELD AVE,Toronto,M6J 3J7,M6J
3811,Little Italy,999900,43.653435,-79.413155,13 Mansfield Ave,Toronto,M6J 2A9,M6J
3842,Little Portugal,1059000,43.646023,-79.427406,128 Northcote Ave,Toronto,M6J 3K5,M6J
3863,Little Italy,1098000,43.651443,-79.418373,7 HARRISON ST,Toronto,M6J 1Z7,M6J
3925,Trinity - Bellwoods,1198000,43.648449,-79.410301,67 A CLAREMONT ST,Toronto,M6J 2M7,M6J
4042,Little Portugal,1369000,43.642521,-79.422165,80 Dovercourt Rd,Toronto,M6J 3C3,M6J
4077,Trinity - Bellwoods,1439000,43.648575,-79.416786,232 CRAWFORD ST,Toronto,M6J 2V6,M6J
4096,Little Portugal,1495000,43.645592,-79.428123,97 GLADSTONE AVE,Toronto,M6J 3L1,M6J
4111,Little Italy,1500000,43.651821,-79.41523,41 BEATRICE ST,Toronto,M6J 2T2,M6J
4269,Niagara,1998897,43.645416,-79.408264,737 RICHMOND Street West,Toronto,M6J 1C4,M6J
4361,West Queen West,2550000,43.646584,-79.405861,711 Queen St,Toronto,M6J 1E6,M6J
4362,West Queen West,2550000,43.646584,-79.405861,711 Queen St,Toronto,M6J 1E6,M6J
4363,West Queen West,2550000,43.646584,-79.405861,711 Queen St,Toronto,M6J 1E6,M6J
4418,Trinity - Bellwoods,2990000,43.650017,-79.406174,81 MARKHAM ST,Toronto,M6J 2G4,M6J
4449,Trinity - Bellwoods,3399999,43.644142,-79.41996,1030 QUEEN ST W,Toronto,M6J 3A8,M6J
4471,West Queen West,3700000,43.646591,-79.406052,715-717 Queen St,Toronto,M6J 1E6,M6J
4472,West Queen West,3700000,43.646591,-79.406052,715-717 Queen St,Toronto,M6J 1E6,M6J
4473,West Queen West,3700000,43.646591,-79.406052,715-717 Queen St,Toronto,M6J 1E6,M6J
6,Parkdale,105000,43.640736,-79.434357,265 DUNN AVE,Toronto,M6K 2S1,M6K
25,Parkdale,118888,43.635517,-79.4412,2901 LAKESHORE BLVD,Toronto,M6K 3C1,M6K
83,Little Portugal,145000,43.649624,-79.433273,1543 DUNDAS ST W,Toronto,M6K 1T6,M6K
240,Brockton Village,199900,43.649673,-79.440407,222 Lansdowne Ave,Toronto,M6K 3C6,M6K
295,Toronto,229000,43.640335,-79.424477,#320 - 38 JOE SHUSTER WAY,Toronto,M6K 0A5,M6K
330,Toronto,239900,43.640335,-79.424477,#1317 - 38 JOE SHUSTER WAY,Toronto,M6K 0A5,M6K
342,Toronto,245000,43.640335,-79.424477,#1619 - 38 JOE SHUSTER WAY,Toronto,M6K 0A5,M6K
363,Niagara,249900,43.63966,-79.415771,#1104 - 100 WESTERN BATTERY RD,Toronto,M6K 3S2,M6K
406,Niagara,259900,43.641579,-79.415901,#401 - 1030 KING ST W,Toronto,M6K 0B4,M6K
456,Toronto,269900,43.640209,-79.423943,#1003 - 20 JOE SHUSTER WAY,Toronto,M6K 0A4,M6K
467,Parkdale,270000,43.635578,-79.441345,2167 Lake Shore Blvd,Toronto,M6K 3C1,M6K
469,Parkdale,270000,43.635578,-79.441345,2167 Lake Shore Blvd,Toronto,M6K 3C1,M6K
471,Parkdale,270000,43.635578,-79.441345,2167 LAKE SHORE BLVD,Toronto,M6K 3C1,M6K
501,Toronto,279000,43.640335,-79.424477,#308 - 38 Joe Shuster Way,Toronto,M6K 0A5,M6K
620,Toronto,298500,43.640335,-79.424477,#316 - 38 JOE SHUSTER WAY,Toronto,M6K 0A5,M6K
659,Toronto,299900,43.640209,-79.423943,#1115 - 20 JOE SHUSTER WAY,Toronto,M6K 0A4,M6K
664,Toronto,299900,43.640209,-79.423943,1115 20 JOE SHUSTER Way,Toronto,M6K 0A4,M6K
822,Liberty Village,319000,43.638607,-79.411858,#303 - 51 EAST LIBERTY ST,Toronto,M6K 3P8,M6K
856,Parkdale,319999,43.635578,-79.441345,#411 - 2167 Lakeshore Blvd,Toronto,M6K 3C1,M6K
931,Liberty Village,329000,43.638607,-79.411858,#1812 - 51 EAST LIBERTY ST,Toronto,M6K 3P8,M6K
952,Parkdale,329900,43.642883,-79.430664,#410 - 24 NOBLE ST,Toronto,M6K 2C8,M6K
972,Parkdale,330000,43.635578,-79.441345,2167 Lake Shore Blvd,Toronto,M6K 3C1,M6K
973,Parkdale,330000,43.635578,-79.441345,2167 Lake Shore Blvd,Toronto,M6K 3C1,M6K
974,Parkdale,330000,43.635578,-79.441345,#2706 - 2167 LAKE SHORE BLVD,Toronto,M6K 3C1,M6K
998,Liberty Village,335000,43.638573,-79.41375,#606 - 59 EAST LIBERTY ST,Toronto,M6K 3R1,M6K
1117,Toronto,348800,43.640335,-79.424477,#1202 - 38 Joe Shuster Way,Toronto,M6K 0A5,M6K
1126,Niagara,349000,43.639881,-79.414192,#915 - 50 WESTERN BATTERY RD,Toronto,M6K 3P1,M6K
1173,Liberty Village,350000,43.638607,-79.411858,#1616 - 51 East Liberty St,Toronto,M6K 3P8,M6K
1244,Toronto,359900,43.640335,-79.424477,#1723 - 38 JOE SHUSTER WAY,Toronto,M6K 0A5,M6K
1248,Toronto,360000,43.640335,-79.424477,#1726 - 38 JOE SHUSTER WAY,Toronto,M6K 0A5,M6K
1256,Toronto,364000,43.640335,-79.424477,#1726 - 38 JOE SHUSTER WAY,Toronto,M6K 0A5,M6K
1333,Niagara,374000,43.641579,-79.415901,#802 - 1030 KING ST W,Toronto,M6K 0B4,M6K
1347,Liberty Village,375000,43.638775,-79.41626,#1315 - 150 EAST LIBERTY ST,Toronto,M6K 3R5,M6K
1359,Niagara,377399,43.641579,-79.415901,#235 - 1030 KING ST W,Toronto,M6K 0B4,M6K
1385,Liberty Village,379900,43.638306,-79.414787,#910 - 75 EAST LIBERTY ST,Toronto,M6K 0A2,M6K
1386,Niagara,379900,43.63966,-79.415771,#1102 - 100 WESTERN BATTERY RD,Toronto,M6K 3S2,M6K
1439,Liberty Village,388000,43.638775,-79.41626,#902 - 150 EAST LIBERTY ST,Toronto,M6K 3R5,M6K
1456,Liberty Village,389000,43.638775,-79.41626,#1315 - 150 EAST LIBERTY ST,Toronto,M6K 3R5,M6K
1460,Niagara,389000,43.641579,-79.415901,#346 - 1030 King St,Toronto,M6K 0B4,M6K
1465,Niagara,389900,43.63966,-79.415771,#705 - 100 WESTERN BATTERY RD,Toronto,M6K 3S2,M6K
1556,Toronto,399000,43.640209,-79.423943,#912 - 20 JOE SHUSTER WAY,Toronto,M6K 0A4,M6K
1590,King West Village,399900,43.640839,-79.415085,#106 - 60 Douro St,Toronto,M6K 3N5,M6K
1591,Liberty Village,399900,43.638775,-79.41626,#3015 - 150 East Liberty St,Toronto,M6K 3R5,M6K
1592,Niagara,399900,43.639946,-79.416664,#1505 - 125 Western Battery Rd,Toronto,M6K 3R8,M6K
1597,Niagara,399900,43.641579,-79.415901,#623 - 1030 KING ST W,Toronto,M6K 0B4,M6K
1629,Niagara,405000,43.641735,-79.41449,#602 - 1000 KING ST W,Toronto,M6K 3N1,M6K
1659,Niagara,409900,43.637386,-79.418587,#405 - 5 HANNA AVE,Toronto,M6K 0B3,M6K
1752,Liberty Village,420000,43.638054,-79.414818,#1010 - 65 East Liberty St,Toronto,M6K 0A2,M6K
1767,Niagara,424900,43.641735,-79.41449,#411 - 1000 King St,Toronto,M6K 3N1,M6K
1924,Niagara,449000,43.640865,-79.414619,#726 - 1 Shaw St,Toronto,M6K 0A1,M6K
1944,Niagara,449900,43.639946,-79.416664,#1611 - 125 WESTERN BATTERY RD,Toronto,M6K 3R8,M6K
1950,Liberty Village,449900,43.638054,-79.414818,#918 - 65 EAST LIBERTY ST,Toronto,M6K 0A2,M6K
2022,Liberty Village,460000,43.638607,-79.411858,#1404 - 51 EAST LIBERTY ST,Toronto,M6K 3P8,M6K
2023,Liberty Village,460000,43.638775,-79.41626,#2510 - 150 EAST LIBERTY ST,Toronto,M6K 3R5,M6K
2170,Liberty Village,488800,43.638306,-79.414787,#1003 - 75 EAST LIBERTY ST,Toronto,M6K 0A2,M6K
2267,Parkdale,499000,43.635578,-79.441345,#2605 - 2167 LAKESHORE BLVD,Toronto,M6K 3C1,M6K
2306,Niagara,499999,43.641571,-79.412743,#104 - 915 KING ST W,Toronto,M6K 3M2,M6K
2324,Liberty Village,509900,43.638607,-79.411858,#1204 - 51 EAST LIBERTY ST,Toronto,M6K 3P8,M6K
2326,Parkdale,510000,43.635578,-79.441345,#2902 - 2167 LAKESHORE BLVD,Toronto,M6K 3C1,M6K
2328,Parkdale,510000,43.635578,-79.441345,#2902 - 2167 LAKESHORE BLVD,Toronto,M6K 3C1,M6K
2355,Niagara,519000,43.641579,-79.415901,#538 - 1030 KING ST W,Toronto,M6K 0B4,M6K
2362,Liberty Village,519500,43.638607,-79.411858,#209 - 51 EAST LIBERTY ST,Toronto,M6K 3P8,M6K
2369,Niagara,519900,43.641579,-79.415901,#109 - 1030 King St,Toronto,M6K 0B4,M6K
2476,Niagara,549000,43.641579,-79.415901,#352 - 1030 KING ST W,Toronto,M6K 0B4,M6K
2555,Niagara,559000,43.641579,-79.415901,#1043 - 1030 KING ST W,Toronto,M6K 0B4,M6K
2560,Niagara,559800,43.641579,-79.415901,#843 - 1030 King St,Toronto,M6K 0B4,M6K
2692,King West Village,589900,43.63818,-79.413895,#Th6 - 6 PIRANDELLO ST,Toronto,M6K 3P4,M6K
3004,Liberty Village,649900,43.638573,-79.41375,#2308 - 59 East Liberty St,Toronto,M6K 3R1,M6K
3070,Niagara,674000,43.638874,-79.419273,#510 - 43 Hanna Ave,Toronto,M6K 1X1,M6K
3084,Brockton Village,675000,43.644939,-79.430931,50 Alma Avenue,Toronto,M6K 2A3,M6K
