,AreaName,Price ($),lat,lng,Address,City,Postal Code,FSA
1086,Downtown,558800,43.650372,-79.382347,#2117 - 70 TEMPERANCE ST,Toronto,M5H 3V5,M5H
1087,Tam O'Shanter,279000,43.785805,-79.292114,#301 - 185 BONIS AVE,Toronto,M1T 3W6,M1T
1088,Willowdale,649900,43.761154,-79.408836,#Th8 - 23 SHEPPARD AVE E,Toronto,M2N 0C8,M2N
1089,Mimico,999000,43.625717,-79.477188,#802 - 110 MARINE PARADE DR,Toronto,M8V 0A3,M8V
1090,Midtown Toronto,788000,43.673172,-79.389687,#808 - 32 DAVENPORT RD,Toronto,M5R 0B5,M5R
1091,Willowdale,248800,43.776131,-79.414368,#207 - 5409 Yonge St,Toronto,M2N 5R6,M2N
1092,Old East York,1299000,43.693748,-79.341621,82 Lesmount Ave,Toronto,M4J 3V9,M4J
1093,Brookhaven,204900,43.697231,-79.490097,#707 - 10 MARTHA EATON WAY,Toronto,M6M 4C2,M6M
1095,York University Heights,59900,43.768517,-79.473389,#09 - 1100 FINCH AVE W,Toronto,M3J 2E2,M3J
1096,Mimico,349000,43.622883,-79.481972,#615 - 2200 LAKESHORE BLVD W,Toronto,M8V 1A4,M8V
1097,Woburn,33000,43.781319,-79.24675,#111 -34- 28 LEE CENTRE DR N,Toronto,M1H 3K2,M1H
1098,Downsview,350000,43.750595,-79.464058,#Ph07 - 1060 SHEPPARD AVE W,Toronto,M3J 0G7,M3J
1100,Midtown Toronto,1358000,43.670319,-79.394432,#2313 - 155 YORKVILLE AVE,Toronto,M5R 1C4,M5R
1101,Parkdale,699000,43.635578,-79.441345,#2001 - 2167 LAKESHORE BLVD,Toronto,M6K 3C1,M6K
1102,Mimico,308000,43.622883,-79.481972,#1905 - 2200 LAKESHORE BLVD W,Toronto,M8V 1A4,M8V
1103,Richview,759888,43.688175,-79.563126,1 Tapley Dr,Toronto,M9R 3P2,M9R
1104,Agincourt,299900,43.778103,-79.281586,#3102 - 125 VILLAGE GREEN SQ,Toronto,M1S 0G5,M1S
1105,Bayview Village,318000,43.767689,-79.382263,#306 - 27 Rean Dr,Toronto,M2K 0A6,M2K
1106,Sunnyside,379000,43.636387,-79.466263,#1003 - 1910 LAKE SHORE BLVD W,Toronto,M6S,M6S
1107,Bay Cloverhill,249000,43.665531,-79.385147,598 YONGE ST,Toronto,M4Y 1Z3,M4Y
1108,Fairbank,740000,43.68784,-79.452614,3 ROCHDALE AVE,Toronto,M6E 1W9,M6E
1109,Midtown Toronto,479900,43.710548,-79.37999,#111 - 562 EGLINTON AVE E,Toronto,M4P 1P1,M4P
1110,Toronto,1199900,43.653225,-79.383186,6 GOLD BROOK GA,Toronto,M5G 1P5,M5G
1111,Don Mills,1899000,43.74173,-79.356651,4 CHATFIELD DR,Toronto,M3B 1K5,M3B
1112,Agincourt,275000,43.778103,-79.281586,#3506 - 125 VILLAGE GREEN SQ,Toronto,M1S 0G5,M1S
1114,Woburn,759900,43.776279,-79.232376,169 ELLESMERE RD,Toronto,M1H 2Y6,M1H
1115,Nortown,2088000,43.727737,-79.42942,567 MELROSE AVE,Toronto,M5M 2A4,M5M
1116,Downsview,10500000,43.72546,-79.487534,1184 WILSON AV,Toronto,M3M 1H3,M3M
1118,Downtown,149000,43.659393,-79.385529,736 Bay Street,Toronto,M5G 2M4,M5G
1119,Bendale,456000,43.772346,-79.255424,180 BOROUGH DR,Toronto,M1P 4Y7,M1P
1120,Cliffcrest,351000,43.725578,-79.23761,#1459 - 60 ANN O&#39;REILLY RD,Toronto,M1M 1X4,M1M
1121,Entertainment District,428000,43.649025,-79.387138,#603 - 126 SIMCOE ST,Toronto,M5H 4E6,M5H
1122,York University Heights,49000,43.764915,-79.487801,#15 - 1270 FINCH AVE W,Toronto,M3J 3J7,M3J
1123,The Beach,128000,43.672508,-79.287758,2377 QUEEN ST E,Toronto,M4E 1H2,M4E
1124,Leaside,2539000,43.715908,-79.367294,553 BROADWAY AVE,Toronto,M4G 2S2,M4G
1125,Midtown Toronto,998000,43.708008,-79.400787,#Th03 - 58 ORCHARD VIEW BLVD,Toronto,M4R 0A2,M4R
1126,Etobicoke West Mall,338900,43.646812,-79.566681,#711 - 451 THE WEST MALL ST,Toronto,M9C 1G1,M9C
1127,Brookhaven,218900,43.697231,-79.490097,#1914 - 10 MARTHA EATON WAY,Toronto,M6M 4C2,M6M
1128,Islington - City Centre West,309000,43.609993,-79.55748,#2806 - 215 SHERWAY GARDENS RD,Toronto,M9C 0A5,M9C
1129,Willowdale,519000,43.757988,-79.403625,#1709 - 120 HARRISON GARDEN BLVD,Toronto,M2N 0H1,M2N
1130,Little Portugal,1369000,43.642521,-79.422165,80 Dovercourt Rd,Toronto,M6J 3C3,M6J
1131,Trinity - Bellwoods,84000,43.646778,-79.41964,#Store - 121 OSSINGTON AVE,Toronto,M6J 2Z2,M6J
1132,Parkdale,270000,43.635578,-79.441345,2167 LAKE SHORE BLVD,Toronto,M6K 3C1,M6K
1134,Downtown,2099000,43.649784,-79.38044,#4404 - 311 BAY ST,Toronto,M5H 4G3,M5H
1136,Midtown Toronto,99000,43.712566,-79.399895,2518 YONGE ST,Toronto,M4P 2H7,M4P
1137,Woburn,235000,43.781796,-79.246574,#1611 - 38 LEE CENTRE DR,Toronto,M1H 3J7,M1H
1138,Newtonbrook,415000,43.781261,-79.413086,#707 - 18 PEMBERTON AVE,Toronto,M2M 4L9,M2M
1140,Wynford-Concorde,320700,43.723839,-79.337303,#715 - 18 WYNFORD DR,Toronto,M3C 3S2,M3C
1141,Wilson Heights,279000,43.735577,-79.442574,428 WILSON AVE,Toronto,M3H 1T9,M3H
1142,Agincourt,50000,43.805878,-79.288315,3280 MIDLAND AVE,Toronto,M1V 0C7,M1V
1143,Downtown,469999,43.641632,-79.38205,#2003 - 12 YORK ST,Toronto,M5J 2T8,M5J
1144,Rexdale,420000,43.731674,-79.576454,#1118 - 80 ESTHER LORRIE DR,Toronto,M9W 4L7,M9W
1145,Upper Beaches,629990,43.685524,-79.294144,#101 - 2320 GERRARD ST E,Toronto,M4E 2E1,M4E
1147,Downtown,439000,43.669609,-79.384773,#412 - 35 HAYDEN ST,Toronto,M4Y 3C3,M4Y
1148,Rexdale,407500,43.731674,-79.576454,#Ph 4 - 80 ESTHER LORRIE DR,Toronto,M9W 4L7,M9W
1149,Rouge,1195900,43.794567,-79.139496,#16 - 67 KIRKDENE DR,Toronto,M1C 2V6,M1C
1150,Dorset Park,499900,43.764812,-79.280273,#9 - 1415 KENNEDY RD,Toronto,M1P 2L6,M1P
1151,Eatonville,360000,43.639694,-79.563148,#2424 - 2 EVA RD,Toronto,M9C 4Z5,M9C
1152,Midtown Toronto,79000,43.682308,-79.423828,630 ST CLAIR AVE W,Toronto,M6C 1A9,M6C
1153,Woburn,69000,43.758801,-79.229645,#1 - 3495 LAWRENCE AVE E,Toronto,M1H 1B2,M1H
1154,Midtown Toronto,329900,43.717091,-79.429459,#405 - 3000 BATHURST ST,Toronto,M6B 3B4,M6B
1155,Woburn,343800,43.780197,-79.250015,#2838 - 68 CORPORATE DR,Toronto,M1H 3G5,M1H
1156,St. Andrew - Windfields,109000,43.75095,-79.401886,33 B THE LINKS RD,Toronto,M2P 1T7,M2P
1157,Willowdale,2999888,43.760998,-79.410202,#516 -51- 4789 YONGE ST,Toronto,M2N 0G3,M2N
1158,Humber Bay,760000,43.623608,-79.484077,#4403 - 36 PARK LAWN RD,Toronto,M8Y 3H8,M8Y
1159,Newtonbrook,378800,43.78067,-79.418343,#522 - 25 GREENVIEW AVE,Toronto,M2M 0A5,M2M
1160,Rexdale,319500,43.731674,-79.576454,#315 - 80 ESTHER LORRIE DR,Toronto,M9W 4L7,M9W
1161,Woburn,266800,43.78167,-79.247215,#3516 - 36 LEE CENTRE DR,Toronto,M1H 3J7,M1H
1162,Weston,225000,43.698143,-79.513771,#1808 - 1 Hickory Tree Rd,Toronto,M9N 3W4,M9N
1163,Silverthorn,624900,43.692989,-79.474442,2071 KEELE ST,Toronto,M6M 3Y8,M6M
1164,Downtown,30000,43.640163,-79.378647,#P6187 - 55 Harbour Sq,Toronto,M5J 2L4,M5J
1165,Silverthorn,659900,43.679874,-79.469025,45 LAVENDER RD,Toronto,M6N 2B6,M6N
1166,Woburn,749999,43.755661,-79.234169,4 FELICITY DR,Toronto,M1H 1C4,M1H
1167,Midtown Toronto,199000,43.670078,-79.393288,#Main F- 154 CUMBERLAND ST,Toronto,M5R 1A8,M5R
1169,Midtown Toronto,1395000,43.686676,-79.399445,#1417 - 111 ST CLAIR AVE W,Toronto,M4V 1N5,M4V
1170,Agincourt,279900,43.779205,-79.281517,#2012 - 181 VILLAGE GREEN SQ,Toronto,M1S 0K5,M1S
1171,Parkdale,330000,43.635578,-79.441345,#2706 - 2167 LAKE SHORE BLVD,Toronto,M6K 3C1,M6K
1172,Bayview Village,488000,43.765575,-79.386047,#1202 - 18 KENASTON GDNS,Toronto,M2K 3C7,M2K
1173,Mimico,525000,43.624306,-79.480461,#3504 - 2175 LAKE SHORE BLVD W,Toronto,M8V 1A2,M8V
1174,York University Heights,419000,43.764915,-79.487801,#13 - 1270 FINCH AVE W,Toronto,M3J 3J7,M3J
1175,Humber Bay,1599000,43.633606,-79.489639,58 CANNON RD,Toronto,M8Y 1S2,M8Y
1177,Toronto,1189000,43.696083,-79.508209,1634 WESTON RD,Toronto,M9N 1B9,M9N
1178,West Hill,649000,43.775249,-79.192978,69 WEIR CRES,Toronto,M1E 3B1,M1E
1179,Leaside,2549000,43.715466,-79.369461,517 BROADWAY AVE,Toronto,M4G 2R7,M4G
1180,Leaside,2200000,43.703876,-79.36483,874 MILLWOOD RD,Toronto,M4G 1W9,M4G
1181,Eatonville,270000,43.640301,-79.562302,#1205 - 6 Eva Rd,Toronto,M9C 0A9,M9C
1182,Nortown,1799000,43.730038,-79.431122,124 BARSE ST,Toronto,M5M 4L4,M5M
1183,Parkdale,2200000,43.63681,-79.432549,153 DUNN AVE,Toronto,M6K 2R8,M6K
1184,Downtown,568000,43.642509,-79.377365,#1204 - 33 Bay St,Toronto,M5J 2Z3,M5J
1185,Mimico,1350000,43.621059,-79.501091,2 EVANS AVE,Toronto,M8Z 1H3,M8Z
1186,Morningside Heights,649900,43.822536,-79.217674,11 Knowles Dr,Toronto,M1X 1V1,M1X
